id,name,desc,type,q
Fredrik-Leksell_434,Fredrik Leksell,"Lars Fredrik Christian Leksell (born 1971-02-16) attacker in IFK Göteborg, last season 1994",Q5,Q101664287
Conny-Leksjö+(Lindström)_459,Conny Leksjö,"Rolf Conny Leksjö (born 1956-02-25) midfielder in IFK Göteborg, last season 1976",Q5,
Hannes-Lennartsson_930,Hannes Lennartsson,"Hannes Philip Jörgen Lennartsson (born 2002-12-24) defender in IFK Göteborg, last season 2022",Q5,
Erik-Levin_436,Erik Levin,Axel Erik Leonard Levin (born 1899-11-30) IFK Göteborg player stated in ifkdb.se,Q5,Q5386960
Valter-Lidén_437,Valter Lidén,Anders Valter Lidén (born 1887-03-10) IFK Göteborg player stated in ifkdb.se,Q5,Q5950548
Mats-Lilienberg_439,Mats Lilienberg,"Mats Christer Lilienberg (born 1969-12-22) attacker in IFK Göteborg, last season 1996",Q5,Q381926
Helge-Liljebjörn_440,Helge Liljebjörn,Helge Valentin Liljebjörn (born 1904-08-16) IFK Göteborg player stated in ifkdb.se,Q5,Q475095
Jan-Liljekrantz_441,Jan Liljekrantz,"Jan Håkan Liljekrantz (born 1960-08-16) midfielder in IFK Göteborg, last season 1981",Q5,
Erik-Liljenberg_438,Erik Liljenberg,Karl Erik Liljenberg (born 1894-09-11) IFK Göteborg player stated in ifkdb.se,Q5,Q121160770
Gustav-Lillienberg_938,Gustav Lillienberg,"Gustav Erik Lillienberg (born 2003-12-09) goalkeeper in IFK Göteborg, last season 2022",Q5,
Eive-Lind_442,Eive Lind,"Eive Roland Lind (born 1948-01-07) attacker in IFK Göteborg, last season 1969",Q5,
Gunnar-Lind_443,Gunnar Lind,IFK Göteborg player stated in ifkdb.se,Q5,
Johann-Lind_444,Johann Lind,Johann Axel Mikael Lind (born 1957-07-09) IFK Göteborg player stated in ifkdb.se,Q5,
Rune-Lind_454,Rune Lind,Rune Karl Artur Lind (born 1929-12-23) IFK Göteborg player stated in ifkdb.se,Q5,
Gunnar-Lindahl_445,Gunnar Lindahl,Kurt Gunnar Lindahl (born 1925-09-16) IFK Göteborg player stated in ifkdb.se,Q5,Q128790302
Erik-Lindberg_446,Erik Lindberg,Erik Alfred Lindberg (born 1898-02-19) IFK Göteborg player stated in ifkdb.se,Q5,
Gunro-Lindberg_447,Gunro Lindberg,John Gunro Martin Lindberg (born 1937-01-09) IFK Göteborg player stated in ifkdb.se,Q5,
Knut-Lindberg_448,Knut Lindberg,Knut Andreas Lindberg (born 1882-02-02) IFK Göteborg player stated in ifkdb.se,Q5,
Odd+Ivar-Lindberg_449,Odd Ivar Lindberg,"Odd Ivar Lindberg (born 1948-11-20) goalkeeper in IFK Göteborg, last season 1979",Q5,Q16583556
Donald-Lindblom_450,Donald Lindblom,"Donald Erland Bertil Lindblom (born 1937-08-23) IFK Göteborg player, last season 1957",Q5,Q28025561
Carl-Linde_451,Carl Linde,Carl Vilhelm Linde (born 1890-04-04) IFK Göteborg player stated in ifkdb.se,Q5,Q97610101
Åke-Lindén_452,Åke Lindén,Bengt Åke Lennart Lindén (born 1924-01-23) IFK Göteborg player stated in ifkdb.se,Q5,
Einar-Lindman_455,Einar Lindman,Einar Vilhelm Lindman (born 1923-01-03) IFK Göteborg player stated in ifkdb.se,Q5,
Robert-Lindqvist_456,Robert Lindqvist,"Robert Morgan Lindqvist (born 1972-02-26) midfielder in IFK Göteborg, last season 1992",Q5,Q133661795
Stefan-Lindqvist_457,Stefan Lindqvist,Bengt Stefan Lindqvist (born 1967-03-18) IFK Göteborg player stated in ifkdb.se,Q5,Q118437
Gustaf-Lindstedt_458,Gustaf Lindstedt,Gustav Arnold Lindstedt (born 1908-06-09) IFK Göteborg player stated in ifkdb.se,Q5,Q121160774
Eje-Lindström_460,Eje Lindström,"Bernt Eje Henry Lindström (born 1948-08-31) attacker in IFK Göteborg, last season 1975",Q5,
Erik-Lindström_461,Erik Lindström,Erik Valter Lindström (born 1918-01-02) IFK Göteborg player stated in ifkdb.se,Q5,
Nils-Ljunggren_462,Nils Ljunggren,IFK Göteborg player stated in ifkdb.se,Q5,
Daniel-Ljungholm_463,Daniel Ljungholm,"Håkan Daniel Ljungholm (born 1981-05-06) IFK Göteborg player, last season 2001",Q5,
Oswald-Ljungquist_464,Oswald Ljungquist,Frans Oswald Ljungquist (born 1886-03-27) IFK Göteborg player stated in ifkdb.se,Q5,Q121160775
Gunnar-Löfgren_482,Gunnar Löfgren,Gunnar Henry Löfgren (born 1910-11-30) IFK Göteborg player stated in ifkdb.se,Q5,Q5969446
Stig-Löfgren_483,Stig Löfgren,Stig Arne Löfgren (born 1919-04-30) IFK Göteborg player stated in ifkdb.se,Q5,Q121095817
Bert-Löfvendahl_484,Bert Löfvendahl,Bert Erland Löfvendahl (born 1937-06-13) IFK Göteborg player stated in ifkdb.se,Q5,
G.-Lovén_435,G. Lovén,IFK Göteborg player stated in ifkdb.se,Q5,
Teddy-Lucic_465,Teddy Lucic,"Teddy Mark Sime Lucic (born 1973-04-15) IFK Göteborg player, last season 1998",Q5,Q314756
Åke-Ludvigsson_466,Åke Ludvigsson,Åke Ingbert Ludvigsson (born 1930-06-21) IFK Göteborg player stated in ifkdb.se,Q5,Q131334965
Erik-Lund_467,Erik Lund,Carl Erik Lund (born 1884-09-23) IFK Göteborg player stated in ifkdb.se,Q5,
Harald-Lund_468,Harald Lund,John Harald Lund (born 1888-11-03) IFK Göteborg player stated in ifkdb.se,Q5,Q121160776
Valdus-Lund_469,Valdus Lund,Manne Valdus Lund (born 1895-04-04) IFK Göteborg player stated in ifkdb.se,Q5,Q1570437
Erik-Lund+Fahlén_795,Fahlén Erik Lund,"Erik Olof Gustav Lund Fahlén (born 1988-11-06) midfielder in IFK Göteborg, last season 2013",Q5,Q2437808
Claes-Enar-Lundberg_470,Claes-Enar Lundberg,Claes Enar Lundberg (born 1948-01-25) IFK Göteborg player stated in ifkdb.se,Q5,
Torbjörn-Lundblad_471,Torbjörn Lundblad,"Lars Anders Torbjörn Lundblad (born 1964-11-03) midfielder in IFK Göteborg, last season 1985",Q5,
Jonas-Lundén_472,Jonas Lundén,"Jonas Erik Vallentin Lundén (born 1980-12-27) attacker in IFK Göteborg, last season 2001",Q5,Q728963
Herbert-Lundgren_473,Herbert Lundgren,Oskar Felix Herbert Lundgren (born 1902-03-20) IFK Göteborg player stated in ifkdb.se,Q5,Q5966615
Sten-Lundgren_474,Sten Lundgren,Sten Herbert Lundgren (born 1931-02-26) IFK Göteborg player stated in ifkdb.se,Q5,Q117008177
Artur-Lundin_475,Artur Lundin,Artur Mauritz Lundin (born 1891-06-08) IFK Göteborg player stated in ifkdb.se,Q5,Q85419708
Arne-Lundqvist_476,Arne Lundqvist,Arne Eskil Lundqvist (born 1926-10-10) IFK Göteborg player stated in ifkdb.se,Q5,Q5967474
Evert-Lundqvist_477,Evert Lundqvist,Evert Viktor Lundqvist (born 1900-02-27) IFK Göteborg player stated in ifkdb.se,Q5,
Ingvar-Lundqvist_478,Ingvar Lundqvist,Ingvar Ragnar Konrad Lundqvist (born 1929-10-03) IFK Göteborg player stated in ifkdb.se,Q5,
Ramon+Pascal-Lundqvist_991,Ramon Pascal Lundqvist,Ramon Pascal Lundqvist (born 1997-05-10) IFK Göteborg player stated in ifkdb.se,Q5,Q20890517
Christian-Lundström_479,Christian Lundström,"Bo Christian Lundström (born 1977-03-31) attacker in IFK Göteborg, last season 1997",Q5,Q5967768
Mattias-Lundström_480,Mattias Lundström,"Jan Mattias Lundström (born 1979-01-11) midfielder in IFK Göteborg, last season 2001",Q5,
Roland-Lundvall_481,Roland Lundvall,IFK Göteborg player stated in ifkdb.se,Q5,
Tommy-Lycén_796,Tommy Lycén,"Tommy Claes Lycén (born 1981-10-05) IFK Göteborg player, last season 2005",Q5,Q2441043
Ben-Magnusson_973,Ben Magnusson,"Talib Ben Adam Magnusson (born 2007-07-25) IFK Göteborg player, last season 2025",Q5,
Bernt-Magnusson_485,Bernt Magnusson,Bernt Gustaf Magnusson (born 1931-06-08) IFK Göteborg player stated in ifkdb.se,Q5,
Dag-Magnusson_486,Dag Magnusson,"Dag Heinz Eddy Magnusson (born 1971-10-18) IFK Göteborg player, last season 1991",Q5,Q5971951
Eddy-Magnusson_487,Eddy Magnusson,"Roy Eddy Magnusson (born 1947-07-17) midfielder in IFK Göteborg, last season 1977",Q5,Q116877884
Gustaf-Magnusson_488,Gustaf Magnusson,Gustaf Villiam Magnusson (born 1891-06-19) IFK Göteborg player stated in ifkdb.se,Q5,Q123173841
Harry-Magnusson_910,Harry Magnusson,John Harry Magnusson (born 1893-09-22) IFK Göteborg player stated in ifkdb.se,Q5,
Olof-Magnusson_489,Olof Magnusson,"Jan Olof Magnusson (born 1974-10-17) IFK Göteborg player, last season 1998",Q5,Q124427640
May-Mahlangu_801,May Mahlangu,"May Siphiwe Mahlangu (born 1989-05-01) midfielder in IFK Göteborg, last season 2014",Q5,Q1355219
Vladimir-Majdandzic_803,Vladimir Majdandzic,"Vladimir Majdandzic (born 1987-05-19) defender in IFK Göteborg, last season 2006",Q5,
Otto-Malm_490,Otto Malm,Otto Fritiof Malm (born 1890-02-08) IFK Göteborg player stated in ifkdb.se,Q5,Q65197127
Malick-Mané_804,Malick Mané,"Malick Mané (born 1988-10-14) attacker in IFK Göteborg, last season 2014",Q5,Q975431
Oliver-Månsson_1006,Oliver Månsson,Oliver Johan Månsson (born 2009-08-04) IFK Göteborg player stated in ifkdb.se,Q5,
Eman-Markovic_951,Eman Markovic,"Eman Markovic (born 1999-05-08) attacker in IFK Göteborg, last season 2025",Q5,Q56752557
Mikael-Martinsson_491,Mikael Martinsson,"Lars Erik Mikael Martinsson (born 1966-03-29) attacker in IFK Göteborg, last season 1998",Q5,Q1932986
Niclas-Martinsson_805,Niclas Martinsson,"Carl Hugo Niclas Martinsson (born 1991-06-16) midfielder in IFK Göteborg, last season 2009",Q5,
Örjan-Martinsson_492,Örjan Martinsson,Gustaf Örjan Martinsson (born 1936-11-01) IFK Göteborg player stated in ifkdb.se,Q5,Q297897
Franklin-Matib_955,Franklin Matib,"Franklin Gabriel Matib (born 2002-03-02) attacker in IFK Göteborg, last season 2023",Q5,
Allan-Mattiasson_493,Allan Mattiasson,Allan Konstantin Mattiasson (born 1908-03-08) IFK Göteborg player stated in ifkdb.se,Q5,Q116112391
Harris-Mattiasson_494,Harris Mattiasson,Åke Harris Mattiasson (born 1930-03-08) IFK Göteborg player stated in ifkdb.se,Q5,Q125447521
Bruno-Mattsson_495,Bruno Mattsson,IFK Göteborg player stated in ifkdb.se,Q5,
Lennart-Mattsson_496,Lennart Mattsson,IFK Göteborg player stated in ifkdb.se,Q5,
Chris-Mbamba_802,Chris Mbamba,"Christopher Tangeni Mbamba (born 1992-04-30) midfielder in IFK Göteborg, last season 2010",Q5,Q19372292
Sigfried-Mellberg_498,Sigfried Mellberg,Sigfried Waldemar Mellberg (born 1891-10-01) IFK Göteborg player stated in ifkdb.se,Q5,
Kent-Mellbin_497,Kent Mellbin,"Kent Roger Mellbin (born 1942-10-11) attacker in IFK Göteborg, last season 1962",Q5,
Arvid-Mellin_499,Arvid Mellin,Gustaf Arvid Jakob Mellin (born 1890-11-16) IFK Göteborg player stated in ifkdb.se,Q5,
Thomas-Mikkelsen_853,Thomas Mikkelsen,"Thomas Mikkelsen (born 1990-01-19) attacker in IFK Göteborg, last season 2015",Q5,Q14214676
Håkan-Mild_500,Håkan Mild,"Stig Håkan Mild (born 1971-06-14) midfielder in IFK Göteborg, last season 2005",Q5,Q521803
Pär-Millqvist_501,Pär Millqvist,"Pär Johan Millqvist (born 1967-05-24) attacker in IFK Göteborg, last season 1988",Q5,Q2120470
David-Moberg+Karlsson_806,Karlsson David Moberg,"Jens David Joacim Moberg Karlsson (born 1994-03-20) attacker in IFK Göteborg, last season 2013",Q5,Q5237638
Johnny-Molén_502,Johnny Molén,"Lars Johnny Molén (born 1951-02-20) attacker in IFK Göteborg, last season 1973",Q5,
Elving-Molin_503,Elving Molin,"Ernst Elving Roger Molin (born 1942-09-09) IFK Göteborg player, last season 1966",Q5,
Per+Edmund-Mordt_504,Per Edmund Mordt,"Per Edmund Mordt (born 1965-03-25) attacker in IFK Göteborg, last season 1993",Q5,Q1782843
Lars-Mörk_506,Lars Mörk,"Lars Göran Mörk (born 1962-08-08) midfielder in IFK Göteborg, last season 1981",Q5,Q116886432
Bengt-Mossberg_505,Bengt Mossberg,Bengt Rickard Mossberg (born 1920-12-30) IFK Göteborg player stated in ifkdb.se,Q5,Q116886105
George-Mourad_807,George Mourad,"George Mourad (born 1982-09-18) attacker in IFK Göteborg, last season 2007",Q5,Q722178
Arbnor-Mucolli_966,Arbnor Mucolli,Arbnor Fatmir Muçolli (born 1999-09-15) IFK Göteborg player stated in ifkdb.se,Q5,Q28913254
Kamal-Mustafa_808,Kamal Mustafa,"Kamal Mustafa (born 1991-07-22) IFK Göteborg player, last season 2009",Q5,Q5998413
Anders-Myrander+(Johansson)_313,Anders Myrander,"Anders Lennart Myrander (born 1953-03-11) IFK Göteborg player, last season 1974",Q5,
Rasmus-Nåfors+Dahlin_975,Dahlin Rasmus Nåfors,Leon Rasmus Stefan Nåfors Dahlin (born 2007-04-02) IFK Göteborg player stated in ifkdb.se,Q5,
Herbert-Nertby_507,Herbert Nertby,Herbert Eugén Nertby (born 1928-09-06) IFK Göteborg player stated in ifkdb.se,Q5,
Erik-Nevland_508,Erik Nevland,"Erik Nevland (born 1977-11-10) attacker in IFK Göteborg, last season 1999",Q5,Q249488
Daniel-Nicklasson_509,Daniel Nicklasson,"Anders Daniel Nicklasson (born 1981-04-23) IFK Göteborg player, last season 2000",Q5,Q1161898
Göran-Nicklasson_510,Göran Nicklasson,Nils Göran Nicklasson (born 1942-08-20) IFK Göteborg player stated in ifkdb.se,Q5,Q1371177
Donald-Niklasson_511,Donald Niklasson,"Inge Donald Niklasson (born 1947-01-12) midfielder in IFK Göteborg, last season 1978",Q5,Q76493239
Andreas-Nilsson_809,Andreas Nilsson,"Andreas Kjell Nilsson (born 1977-11-06) midfielder in IFK Göteborg, last season 2004",Q5,
Bror-Nilsson_512,Bror Nilsson,IFK Göteborg player stated in ifkdb.se,Q5,
Erik-Nilsson_513,Erik Nilsson,"Erik Svante Nilsson (born 1954-11-04) midfielder in IFK Göteborg, last season 1979",Q5,
Gunnar-Nilsson_514,Gunnar Nilsson,IFK Göteborg player stated in ifkdb.se,Q5,
Jan-Nilsson_515,Jan Nilsson,"Jan Heine Nilsson (born 1953-08-15) attacker in IFK Göteborg, last season 1978",Q5,
Jan-Erik-Nilsson_516,Jan-Erik Nilsson,"Jan-Eric Rune Nilsson (born 1964-05-20) attacker in IFK Göteborg, last season 1983",Q5,
Kurt-Nilsson_517,Kurt Nilsson,Kurt Valter Nilsson (born 1928-02-29) IFK Göteborg player stated in ifkdb.se,Q5,
Lars-Erik-Nilsson_518,Lars-Erik Nilsson,"Lars-Erik Greger Nilsson (born 1946-12-04) attacker in IFK Göteborg, last season 1970",Q5,
Lennart-Nilsson_519,Lennart Nilsson,Lennart Georg Nilsson (born 1937-04-19) IFK Göteborg player stated in ifkdb.se,Q5,Q121007538
Lennart-Nilsson_520,Lennart Nilsson,"Bo Lennart Roger Nilsson (born 1959-01-01) attacker in IFK Göteborg, last season 1990",Q5,Q15725960
Mikael-Nilsson_521,Mikael Nilsson,"Jan Mikael Nilsson (born 1968-09-28) defender in IFK Göteborg, last season 2001",Q5,Q949753
Per-Olof-Nilsson_522,Per-Olof Nilsson,"Per-Olof Roger Nilsson (born 1962-03-08) attacker in IFK Göteborg, last season 1983",Q5,
Robin-Nilsson_810,Robin Nilsson,"Fredric Robin Benjamin Nilsson (born 1988-10-09) defender in IFK Göteborg, last season 2007",Q5,
Roland-Nilsson_523,Roland Nilsson,"Nils Lennart Roland Nilsson (born 1963-11-27) defender in IFK Göteborg, last season 1989",Q5,Q704840
Stellan-Nilsson_524,Stellan Nilsson,"Cai Stellan Nilsson (born 1946-05-21) attacker in IFK Göteborg, last season 1972",Q5,
Torbjörn-Nilsson_525,Torbjörn Nilsson,"Anders Thor-Björn Nilsson (born 1954-07-09) attacker in IFK Göteborg, last season 1986",Q5,Q946919
Elof-Nöjd_536,Elof Nöjd,Elof Frans Edvin Nöjd (born 1897-07-01) IFK Göteborg player stated in ifkdb.se,Q5,
Widrof-Nöjd_537,Widrof Nöjd,Gustaf Widrof Nöjd (born 1911-10-08) IFK Göteborg player stated in ifkdb.se,Q5,
A.-Nordfeldt_526,A. Nordfeldt,IFK Göteborg player stated in ifkdb.se,Q5,
Olle-Nordin_527,Olle Nordin,"Karl Jan-Olof Nordin (born 1949-11-23) attacker in IFK Göteborg, last season 1980",Q5,Q1375573
Björn-Nordqvist_528,Björn Nordqvist,"Björn Axel Göte Nordqvist (born 1942-10-06) defender in IFK Göteborg, last season 1978",Q5,Q706608
Billy-Nordström_811,Billy Nordström,"Billy Brandon Nordström (born 1995-09-18) midfielder in IFK Göteborg, last season 2018",Q5,Q21064411
Jan-Nordström_529,Jan Nordström,Wilgot Jan Åke Nordström (born 1944-12-19) IFK Göteborg player stated in ifkdb.se,Q5,Q15876891
Marcus-Nordström_530,Marcus Nordström,"Nils Erik Marcus Lund Nordström (born 1972-01-16) midfielder in IFK Göteborg, last season 1992",Q5,
Thure-Nordström_531,Thure Nordström,Nils Thure Sigfrid Nordström (born 1919-05-01) IFK Göteborg player stated in ifkdb.se,Q5,
Åke-Norén_532,Åke Norén,Kurt Åke Norén (born 1928-09-26) IFK Göteborg player stated in ifkdb.se,Q5,Q120962166
Gustaf-Norlin_932,Gustaf Norlin,"Axel Gustaf Norlin (born 1997-01-09) midfielder in IFK Göteborg, last season 2024",Q5,Q96336738
Arne-Nyberg_533,Arne Nyberg,Arne Gustav Julius Nyberg (born 1913-06-20) IFK Göteborg player stated in ifkdb.se,Q5,Q1484638
Ralph-Nyberg_534,Ralph Nyberg,Ralf Arne Birger Nyberg (born 1938-10-10) IFK Göteborg player stated in ifkdb.se,Q5,Q105047448
Alfons-Nygaard_929,Alfons Nygaard,"Alfons Bror Erik Nygaard (born 2002-04-20) attacker in IFK Göteborg, last season 2022",Q5,Q113746575
Benjamin-Nygren_878,Benjamin Nygren,"Erik Benjamin Nygren (born 2001-07-08) attacker in IFK Göteborg, last season 2019",Q5,Q60677561
Kenneth-Nyström_535,Kenneth Nyström,Kennet Jan Valdemar (born 1942-09-25) IFK Göteborg player stated in ifkdb.se,Q5,
Ralph-Öberg_739,Ralph Öberg,"Ralph Gunnar Öberg (born 1941-06-27) IFK Göteborg player, last season 1967",Q5,
Erik-Odell_538,Erik Odell,Erik Gotthard Odell (born 1915-05-05) IFK Göteborg player stated in ifkdb.se,Q5,
Bertil-Ohlsson_540,Bertil Ohlsson,IFK Göteborg player stated in ifkdb.se,Q5,
Owe-Ohlsson_541,Owe Ohlsson,"Sven Owe Ohlsson (born 1938-08-19) attacker in IFK Göteborg, last season 1964",Q5,Q722800
Samuel-Ohlsson_904,Samuel Ohlsson,"Samuel Mikael Kotte Ohlsson (born 2001-05-13) IFK Göteborg player, last season 2019",Q5,Q66845385
Sebastian-Ohlsson_893,Sebastian Ohlsson,"Sebastian Jonas Ohlsson (born 1993-05-26) attacker in IFK Göteborg, last season 2024",Q5,Q16633334
Andreas-Öhman_885,Andreas Öhman,"Andreas Carl Axel Öhman (born 1998-01-14) midfielder in IFK Göteborg, last season 2018",Q5,Q66848813
Jukka-Ohtonen_542,Jukka Ohtonen,"Jukka Ohtonen (born 1962-04-27) midfielder in IFK Göteborg, last season 1986",Q5,Q11867747
Thorsteinn-Ólafsson_543,Thorsteinn Ólafsson,"Thorsteinn Ólafsson (born 1951-03-15) goalkeeper in IFK Göteborg, last season 1980",Q5,
Reine-Olausson_544,Reine Olausson,Bo Reine Olausson (born 1949-04-23) IFK Göteborg player stated in ifkdb.se,Q5,Q120892414
Axel-Olausson+(Ohlsson)_539,Axel Olausson,Axel Georg Olausson (born 1910-11-06) IFK Göteborg player stated in ifkdb.se,Q5,Q121075660
John-Olausson+(Olsson)_555,John Olausson,John Arnold Olausson (born 1889-11-17) IFK Göteborg player stated in ifkdb.se,Q5,
Fredrik-Oldrup+Jensen_876,Jensen Fredrik Oldrup,"Fredrik Oldrup Jensen (born 1993-05-18) midfielder in IFK Göteborg, last season 2018",Q5,Q11970093
Mats-Olofsson_545,Mats Olofsson,Mats Einar Olofsson (born 1948-07-26) IFK Göteborg player stated in ifkdb.se,Q5,
Victor-Olofsson_896,Victor Olofsson,"Victor Emil Johannes Olofsson (born 1999-05-31) midfielder in IFK Göteborg, last season 2019",Q5,
Ifeoluwa-Olowoporoku_389,Ifeoluwa Olowoporoku,Ifeoluwa Adewale Olowoporoku (born 2008-07-15) IFK Göteborg player stated in ifkdb.se,Q5,
Sigfrid-Olsén_546,Sigfrid Olsén,Gerhard Sigfrid Henning Olsén (born 1908-11-12) IFK Göteborg player stated in ifkdb.se,Q5,
Arthur-Olsson_547,Arthur Olsson,IFK Göteborg player stated in ifkdb.se,Q5,
Bengt-Olsson_549,Bengt Olsson,"Bengt Rustan Olsson (born 1953-08-24) IFK Göteborg player, last season 1973",Q5,
Enoch-Olsson_551,Enoch Olsson,Enok Anders Harald Olsson (born 1886-04-10) IFK Göteborg player stated in ifkdb.se,Q5,
Erik-Olsson_552,Erik Olsson,IFK Göteborg player stated in ifkdb.se,Q5,
Filip-Olsson_553,Filip Olsson,IFK Göteborg player stated in ifkdb.se,Q5,
Harry-Olsson_554,Harry Olsson,Harry Irenius Olsson (born 1899-06-17) IFK Göteborg player stated in ifkdb.se,Q5,
Jonas-Olsson_556,Jonas Olsson,"Per Jonas Olsson (born 1970-01-14) defender in IFK Göteborg, last season 1998",Q5,Q1703009
Karl-Olsson_550,Karl Olsson,Karl Oskar Olsson (born 1892-09-04) IFK Göteborg player stated in ifkdb.se,Q5,Q120965246
Olof-Olsson_557,Olof Olsson,David Olof Olsson (born 1890-01-23) IFK Göteborg player stated in ifkdb.se,Q5,Q121095140
Rune-Olsson_558,Rune Olsson,IFK Göteborg player stated in ifkdb.se,Q5,
Styrbjörn-Olsson_559,Styrbjörn Olsson,"Leon Styrbjörn Olsson (born 1940-11-07) attacker in IFK Göteborg, last season 1963",Q5,
Thomas-Olsson_812,Thomas Olsson,"Thomas Lars Olof Olsson (born 1976-02-15) midfielder in IFK Göteborg, last season 2011",Q5,Q741285
Elías+Már-Ómarsson_866,Elías Már Ómarsson,"Elías Már Ómarsson (born 1995-01-18) attacker in IFK Göteborg, last season 2018",Q5,Q18978880
Gunnar-Öqvist_740,Gunnar Öqvist,Per Gunnar Öqvist (born 1917-12-02) IFK Göteborg player stated in ifkdb.se,Q5,Q131386632
Börje-Oskarsson_560,Börje Oskarsson,"Hans Börje Oskarsson (born 1950-07-04) attacker in IFK Göteborg, last season 1972",Q5,
Åke-Östergren_742,Åke Östergren,Åke Harald Östergren (born 1914-04-01) IFK Göteborg player stated in ifkdb.se,Q5,
Esbjörn-Österman_743,Esbjörn Österman,Per Esbjörn Österman (born 1948-05-05) IFK Göteborg player stated in ifkdb.se,Q5,
Rolf-Östgren_741,Rolf Östgren,Rolf Herbert Östgren (born 1934-08-31) IFK Göteborg player stated in ifkdb.se,Q5,
Dan-Östlund_744,Dan Östlund,"Dan Erik Östlund (born 1947-01-06) attacker in IFK Göteborg, last season 1974",Q5,
Ernst-Östlund_745,Ernst Östlund,Ernst Vilhelm Östlund (born 1899-12-09) IFK Göteborg player stated in ifkdb.se,Q5,Q124460301
Lennart-Ottordahl_561,Lennart Ottordahl,Bengt Lennart Ottordahl (born 1949-04-18) IFK Göteborg player stated in ifkdb.se,Q5,Q6031098
Filip-Ottosson_1004,Filip Ottosson,Karl Filip Ottosson (born 1996-09-12) IFK Göteborg player stated in ifkdb.se,Q5,
Christian-Ozanne_562,Christian Ozanne,"John Christian Ozanne (born 1971-03-19) IFK Göteborg player, last season 1991",Q5,
Hans-Palmquist_563,Hans Palmquist,"Hans Owe Palmquist (born 1967-12-26) defender in IFK Göteborg, last season 1986",Q5,Q16562723
Ragnvald-Pålsson_594,Ragnvald Pålsson,Ragnvald Arnold Pålsson (born 1917-07-27) IFK Göteborg player stated in ifkdb.se,Q5,
Anton-Pärleholt_943,Anton Pärleholt,"Anton Carl Magnus Pärleholt (born 2003-04-16) IFK Göteborg player, last season 2022",Q5,Q121159282
Jeferson-Paulista_751,Jeferson Paulista,"Jeferson Anti Filho (born 1992-03-27) midfielder in IFK Göteborg, last season 2010",Q5,Q28510428
Jimmy-Paulsén+(Svensson)_666,Jimmy Paulsén,"Erik Gustav Jimmy Paulsén (born 1977-12-03) midfielder in IFK Göteborg, last season 2003",Q5,
Heath-Pearce_850,Heath Pearce,"Heath Gregory Pearce (born 1984-08-13) IFK Göteborg player, last season 2015",Q5,Q1384815
Steinar-Pedersen_564,Steinar Pedersen,"Steinar Pedersen (born 1975-06-06) midfielder in IFK Göteborg, last season 2001",Q5,Q547806
Tore-Pedersen_565,Tore Pedersen,"Tore André Pedersen (born 1969-09-29) defender in IFK Göteborg, last season 1992",Q5,Q166703
Magnus-Pehrsson_566,Magnus Pehrsson,"Karl Magnus Pehrsson (born 1976-05-25) midfielder in IFK Göteborg, last season 1998",Q5,Q2660386
David-Pérez_970,David Pérez,"David Fernando Pérez Dybeck (born 2004-07-10) midfielder in IFK Göteborg, last season 2024",Q5,
Bror-Persson_567,Bror Persson,IFK Göteborg player stated in ifkdb.se,Q5,
Gösta-Persson_568,Gösta Persson,Bernt Gösta Persson (born 1935-04-14) IFK Göteborg player stated in ifkdb.se,Q5,
Henry-Persson_569,Henry Persson,Henry Bertil Persson (born 1913-08-25) IFK Göteborg player stated in ifkdb.se,Q5,
Joakim-Persson_570,Joakim Persson,"Björn Joakim Persson (born 1975-04-03) midfielder in IFK Göteborg, last season 1999",Q5,Q1379017
Leif-Persson_571,Leif Persson,Leif Enar Persson (born 1938-09-12) IFK Göteborg player stated in ifkdb.se,Q5,
Manne-Persson_573,Manne Persson,Manne Oskar Persson (born 1924-02-21) IFK Göteborg player stated in ifkdb.se,Q5,
Sven-Persson_574,Sven Persson,IFK Göteborg player stated in ifkdb.se,Q5,
Berth-Pervik+(Pettersson)_579,Berth Pervik,Berth Elon Pervik (born 1918-05-05) IFK Göteborg player stated in ifkdb.se,Q5,
Vilgot-Peterson_576,Vilgot Peterson,Ernst Willgott Peterson (born 1889-12-31) IFK Göteborg player stated in ifkdb.se,Q5,
Frank-Petersson_580,Frank Petersson,Frank Valfrid Petersson (born 1909-08-28) IFK Göteborg player stated in ifkdb.se,Q5,Q121080364
Jan-Erik-Petersson_582,Jan-Erik Petersson,"Gustaf Jan-Erik Petersson (born 1942-11-22) goalkeeper in IFK Göteborg, last season 1962",Q5,
Rolf-Petersson_585,Rolf Petersson,"Rolf Gunnar Petersson (born 1945-01-25) goalkeeper in IFK Göteborg, last season 1970",Q5,
Theodor-Petersson_575,Theodor Petersson,Axel Teodor Petersson (born 1896-03-25) IFK Göteborg player stated in ifkdb.se,Q5,
Alexander-Petras_577,Alexander Petras,"Alexander Petras (born 1979-12-29) IFK Göteborg player, last season 1998",Q5,
Bengt-Pettersson_578,Bengt Pettersson,Bengt Arne Pettersson (born 1938-05-08) IFK Göteborg player stated in ifkdb.se,Q5,
Ingemar-Pettersson_581,Ingemar Pettersson,IFK Göteborg player stated in ifkdb.se,Q5,
Oscar-Pettersson_971,Oscar Pettersson,"Oscar Hans Pettersson (born 2000-02-01) attacker in IFK Göteborg, last season 2024",Q5,Q66606352
Roland-Pettersson_584,Roland Pettersson,Roland Valdemar Pettersson (born 1918-11-30) IFK Göteborg player stated in ifkdb.se,Q5,
