id,name,desc,type,q
Manne-Persson_573,Manne Persson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Sven-Persson_574,Sven Persson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Berth-Pervik+(Pettersson)_579,Berth Pervik,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Vilgot-Peterson_576,Vilgot Peterson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Frank-Petersson_580,Frank Petersson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121080364
Jan-Erik-Petersson_582,Jan-Erik Petersson,"målvakt i IFK Göteborg, sista säsong 1962",Q5,
Rolf-Petersson_585,Rolf Petersson,"målvakt i IFK Göteborg, sista säsong 1970",Q5,
Theodor-Petersson_575,Theodor Petersson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Alexander-Petras_577,Alexander Petras,"IFK Göteborg-spelare, sista säsong 1998",Q5,
Bengt-Pettersson_578,Bengt Pettersson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Ingemar-Pettersson_581,Ingemar Pettersson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Oscar-Pettersson_971,Oscar Pettersson,"anfallare i IFK Göteborg, sista säsong 2024",Q5,Q66606352
Roland-Pettersson_584,Roland Pettersson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Roland-Pettersson_918,Roland Pettersson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Ronald-Pettersson_586,Ronald Pettersson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q970159
Rune-Pettersson_587,Rune Pettersson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Stefan-Pettersson_588,Stefan Pettersson,"anfallare i IFK Göteborg, sista säsong 1998",Q5,Q764704
Tom-Pettersson_845,Tom Pettersson,"mittfältare i IFK Göteborg, sista säsong 2016",Q5,Q6046543
Magnus-Pewik+(Persson)_572,Magnus Pewik,"IFK Göteborg-spelare, sista säsong 1989",Q5,
Thomas-Phillips_590,Thomas Phillips,"mittfältare i IFK Göteborg, sista säsong 1983",Q5,
Toni-Profozic_592,Toni Profozic,"anfallare i IFK Göteborg, sista säsong 1971",Q5,
Robert-Prytz_593,Robert Prytz,"mittfältare i IFK Göteborg, sista säsong 1985",Q5,Q1368641
Andreas-Pyndt_981,Andreas Pyndt,"mittfältare i IFK Göteborg, sista säsong 2024",Q5,Q95981100
Jan-Qvist_595,Jan Qvist,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Leo-Radakovic_995,Leo Radakovic,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Johan-Ragnell_596,Johan Ragnell,"anfallare i IFK Göteborg, sista säsong 1989",Q5,Q16920433
Marino-Rahmberg_597,Marino Rahmberg,"anfallare i IFK Göteborg, sista säsong 2004",Q5,Q731176
Mathias-Ranégie_813,Mathias Ranégie,"anfallare i IFK Göteborg, sista säsong 2008",Q5,Q703994
Jari-Rantanen_598,Jari Rantanen,"anfallare i IFK Göteborg, sista säsong 1987",Q5,Q2639533
Jonathan-Rasheed_1009,Jonathan Rasheed,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q23918800
Ernst-Rasmusson_599,Ernst Rasmusson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121141113
Andreas-Ravelli_601,Andreas Ravelli,"IFK Göteborg-spelare, sista säsong 1989",Q5,Q478588
Thomas-Ravelli_600,Thomas Ravelli,"målvakt i IFK Göteborg, sista säsong 1999",Q5,Q313710
Abdul-Razak_868,Abdul Razak,"mittfältare i IFK Göteborg, sista säsong 2017",Q5,Q247730
Erik-Regell_602,Erik Regell,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Stefan-Rehn_603,Stefan Rehn,"mittfältare i IFK Göteborg, sista säsong 1995",Q5,Q703399
Gunnar-Reis_604,Gunnar Reis,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Erik-Renneby+(Augustsson)_89,Erik Renneby,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Richard-Richardsson_814,Richard Richardsson,"målvakt i IFK Göteborg, sista säsong 2006",Q5,Q89286200
Søren-Rieks_815,Søren Rieks,"anfallare i IFK Göteborg, sista säsong 2017",Q5,Q645237
Riku-Riski_852,Riku Riski,"anfallare i IFK Göteborg, sista säsong 2015",Q5,Q2128731
Fredrik-Risp+(Karlsson)_386,Fredrik Risp,"IFK Göteborg-spelare, sista säsong 2010",Q5,Q676014
Trevor-Robinson_816,Trevor Robinson,"mittfältare i IFK Göteborg, sista säsong 2006",Q5,Q7839406
Thomas-Rogne_857,Thomas Rogne,"IFK Göteborg-spelare, sista säsong 2017",Q5,Q609801
Bastian-Rojas+Diaz+(Andersson)_817,Diaz Bastian Rojas,"mittfältare i IFK Göteborg, sista säsong 2007",Q5,
Herbert-Rosell_605,Herbert Rosell,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q138548435
Folke-Rosén_606,Folke Rosén,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Peter-Rosengren_607,Peter Rosengren,"IFK Göteborg-spelare, sista säsong 1976",Q5,
Tomas-Rosenkvist_608,Tomas Rosenkvist,"mittfältare i IFK Göteborg, sista säsong 2004",Q5,Q16633382
Raimondo-Rossi_609,Raimondo Rossi,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Oskar-Rotenberg_610,Oskar Rotenberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Bror-Rundberg_611,Bror Rundberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Oskar-Rutgersson_612,Oskar Rutgersson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Gunnar-Ruthberg_613,Gunnar Ruthberg,"IFK Göteborg-spelare, sista säsong 1952",Q5,
Sture-Ryberg_614,Sture Ryberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Anders-Rydberg_615,Anders Rydberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q491262
Gunnar-Rydberg_616,Gunnar Rydberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q1284546
Olof-Rydberg_694,Olof Rydberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121059622
Sigurd-Rydberg_617,Sigurd Rydberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Sven-Rydell_618,Sven Rydell,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q536745
Anders-Rylander_619,Anders Rylander,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Bertil-Rylander_620,Bertil Rylander,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q78215503
Sven-Rylander_621,Sven Rylander,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Janne-Saarinen_622,Janne Saarinen,"mittfältare i IFK Göteborg, sista säsong 1998",Q5,Q512769
Lawson-Sabah_855,Lawson Sabah,"mittfältare i IFK Göteborg, sista säsong 2020",Q5,Q20745259
Måns-Saebbö_894,Måns Saebbö,"anfallare i IFK Göteborg, sista säsong 2019",Q5,Q63801217
Erkan-Saglik_818,Erkan Saglik,"försvarare i IFK Göteborg, sista säsong 2005",Q5,Q82902
Vajebah-Sakor_873,Vajebah Sakor,"mittfältare i IFK Göteborg, sista säsong 2019",Q5,Q12008808
Abundance-Salaou_949,Abundance Salaou,"mittfältare i IFK Göteborg, sista säsong 2026",Q5,Q113660322
Saidu-Salisu_950,Saidu Salisu,"anfallare i IFK Göteborg, sista säsong 2022",Q5,
Emil-Salomonsson_819,Emil Salomonsson,"mittfältare i IFK Göteborg, sista säsong 2024",Q5,Q3052243
Åke-Samuelsson_625,Åke Samuelsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q109558117
Herbert-Samuelsson_623,Herbert Samuelsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q124459962
Lucas-Samuelsson_709,Lucas Samuelsson,"målvakt i IFK Göteborg, sista säsong 2023",Q5,
Morgan-Samuelsson_624,Morgan Samuelsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Kabba-Samura_626,Kabba Samura,"anfallare i IFK Göteborg, sista säsong 2002",Q5,Q1374655
Tobias-Sana_820,Tobias Sana,"mittfältare i IFK Göteborg, sista säsong 2022",Q5,Q128859
Gustaf-Sandberg_627,Gustaf Sandberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Håkan-Sandberg_628,Håkan Sandberg,"anfallare i IFK Göteborg, sista säsong 1984",Q5,Q1395363
Marcus-Sandberg_821,Marcus Sandberg,"målvakt i IFK Göteborg, sista säsong 2015",Q5,Q6091938
Mauritz-Sandberg_629,Mauritz Sandberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q1911576
Roland-Sandberg_630,Roland Sandberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Hans-Sandesjö+(Svensson)_661,Hans Sandesjö,IFK Göteborg-spelare enligt ifkdb.se,Q5,
William-Sandford_979,William Sandford,"mittfältare i IFK Göteborg, sista säsong 2024",Q5,
Lars-Sandgren+(Eriksson)_193,Lars Sandgren,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Mikael-Sandklef_631,Mikael Sandklef,"mittfältare i IFK Göteborg, sista säsong 2005",Q5,Q6092847
Herbert-Sandström_632,Herbert Sandström,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Thomas-Santos_965,Thomas Santos,"anfallare i IFK Göteborg, sista säsong 2026",Q5,Q107415743
John-Säwström_680,John Säwström,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121052611
Dennis-Schiller_633,Dennis Schiller,"försvarare i IFK Göteborg, sista säsong 1987",Q5,Q1774462
Glenn-Schiller_634,Glenn Schiller,"mittfältare i IFK Göteborg, sista säsong 1985",Q5,Q1531110
Gösta-Schmidt_636,Gösta Schmidt,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q131283207
Allan-Schüler_639,Allan Schüler,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Per-Otto-Schulz_637,Per-Otto Schulz,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Caleb-Schylander_638,Caleb Schylander,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q5019292
Stig-Segerdahl_640,Stig Segerdahl,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q128790454
Stefan-Selakovic_823,Stefan Selakovic,"anfallare i IFK Göteborg, sista säsong 2012",Q5,Q569074
Ali-Selim_824,Ali Selim,"IFK Göteborg-spelare, sista säsong 2008",Q5,
Astrit-Selmani_967,Astrit Selmani,"anfallare i IFK Göteborg, sista säsong 2023",Q5,Q63482320
Johannes-Selvén_954,Johannes Selvén,"IFK Göteborg-spelare, sista säsong 2023",Q5,
Harry-Setterlund_641,Harry Setterlund,IFK Göteborg-spelare enligt ifkdb.se,Q5,
José-Shaffer_822,José Shaffer,"IFK Göteborg-spelare, sista säsong 2007",Q5,Q1363236
Ishak-Shamoun_935,Ishak Shamoun,"mittfältare i IFK Göteborg, sista säsong 2021",Q5,Q112166239
Kolbeinn-Sigthórsson_927,Kolbeinn Sigthórsson,"anfallare i IFK Göteborg, sista säsong 2021",Q5,Q128936
Ragnar-Sigurdsson_825,Ragnar Sigurdsson,"mittfältare i IFK Göteborg, sista säsong 2011",Q5,Q760734
Bruno-Silva_826,Bruno Silva,"mittfältare i IFK Göteborg, sista säsong 2010",Q5,Q4979444
Kjell-Sjöberg_642,Kjell Sjöberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Sven-Sjöblom_643,Sven Sjöblom,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q10684712
Jan-Sjöström_644,Jan Sjöström,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q1682220
Laurs-Skjellerup_972,Laurs Skjellerup,"anfallare i IFK Göteborg, sista säsong 2024",Q5,Q109659684
Vallentin-Skoglund_646,Vallentin Skoglund,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Folke-Sköld_645,Folke Sköld,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Victor-Sköld_856,Victor Sköld,"anfallare i IFK Göteborg, sista säsong 2016",Q5,Q18219823
Martin-Smedberg+Dalence_827,Dalence Martin Smedberg,"mittfältare i IFK Göteborg, sista säsong 2017",Q5,Q6181313
Einar-Smith_635,Einar Smith,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q116961351
Daniel-Sobralense_828,Daniel Sobralense,"mittfältare i IFK Göteborg, sista säsong 2014",Q5,Q444766
Robin-Söder_833,Robin Söder,"anfallare i IFK Göteborg, sista säsong 2021",Q5,Q1683569
Ole-Söderberg_926,Ole Söderberg,"målvakt i IFK Göteborg, sista säsong 2021",Q5,Q4566026
Oskar-Söderberg_681,Oskar Söderberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Algot-Söderqvist_682,Algot Söderqvist,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Erik-Sorga_939,Erik Sorga,"anfallare i IFK Göteborg, sista säsong 2022",Q5,Q64605847
Moses-Ssewankambo_829,Moses Ssewankambo,"anfallare i IFK Göteborg, sista säsong 2006",Q5,
Helge-Ståhlfors_652,Helge Ståhlfors,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Torsten-Ståhlfors_653,Torsten Ståhlfors,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Carl-Starfelt_875,Carl Starfelt,"IFK Göteborg-spelare, sista säsong 2019",Q5,Q16633442
David-Stenman_830,David Stenman,"målvakt i IFK Göteborg, sista säsong 2008",Q5,Q6189230
Börje-Stensson_647,Börje Stensson,"målvakt i IFK Göteborg, sista säsong 1974",Q5,
Hannes-Stiller+(Tobiasson)_831,Hannes Stiller,"mittfältare i IFK Göteborg, sista säsong 2013",Q5,Q5649129
Zoran-Stojcevski_648,Zoran Stojcevski,"mittfältare i IFK Göteborg, sista säsong 1993",Q5,Q6191106
Olof-Stolt_649,Olof Stolt,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Lennart-Ström_650,Lennart Ström,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Glenn-Strömberg_651,Glenn Strömberg,"mittfältare i IFK Göteborg, sista säsong 1982",Q5,Q602845
Kjell-Sundh_654,Kjell Sundh,"mittfältare i IFK Göteborg, sista säsong 1974",Q5,
Kenneth-Sundin_655,Kenneth Sundin,"försvarare i IFK Göteborg, sista säsong 1978",Q5,
Verner-Sundvall_656,Verner Sundvall,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Allan-Svantesson_657,Allan Svantesson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Ulf-Svärd_679,Ulf Svärd,"anfallare i IFK Göteborg, sista säsong 1969",Q5,
Peter-Svärdegård_678,Peter Svärdegård,"anfallare i IFK Göteborg, sista säsong 1976",Q5,
-Svensson_676,Svensson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Elis-Svensson_658,Elis Svensson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Göte-Svensson_660,Göte Svensson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Gustav-Svensson_832,Gustav Svensson,"mittfältare i IFK Göteborg, sista säsong 2025",Q5,Q936854
Harry-Svensson_662,Harry Svensson,"mittfältare i IFK Göteborg, sista säsong 1971",Q5,Q18128515
Henning-Svensson_663,Henning Svensson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q1556219
Ingvar-Svensson_664,Ingvar Svensson,"anfallare i IFK Göteborg, sista säsong 1968",Q5,Q61699449
Jan-Åke-Svensson_665,Jan-Åke Svensson,"anfallare i IFK Göteborg, sista säsong 1973",Q5,
Jonathan-Svensson_453,Jonathan Svensson,"försvarare i IFK Göteborg, sista säsong 2007",Q5,
Karl-Svensson_667,Karl Svensson,"mittfältare i IFK Göteborg, sista säsong 2011",Q5,Q706191
Leif-Svensson_668,Leif Svensson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Mats-Svensson_669,Mats Svensson,"IFK Göteborg-spelare, sista säsong 1964",Q5,
Ola-Svensson_670,Ola Svensson,"mittfältare i IFK Göteborg, sista säsong 1994",Q5,Q6198984
Ragnar-Svensson_671,Ragnar Svensson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Ruben-Svensson_672,Ruben Svensson,"försvarare i IFK Göteborg, sista säsong 1986",Q5,Q1618059
Sami-Svensson_673,Sami Svensson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Torsten-Svensson_674,Torsten Svensson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q178282
Urban-Svensson_675,Urban Svensson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Gösta-Swerin_677,Gösta Swerin,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q28155238
Gerhard-Täll_683,Gerhard Täll,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Olof-Tell_684,Olof Tell,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Ove-Tengberg_685,Ove Tengberg,"målvakt i IFK Göteborg, sista säsong 1979",Q5,
Jan-Tengwall+(Prochazka)_591,Jan Tengwall,"mittfältare i IFK Göteborg, sista säsong 2002",Q5,
Emmanuel-Tetteh_686,Emmanuel Tetteh,"anfallare i IFK Göteborg, sista säsong 1999",Q5,Q4816480
Eric-Thelander_687,Eric Thelander,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Ove-Thelin_688,Ove Thelin,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Simon-Thern_933,Simon Thern,"mittfältare i IFK Göteborg, sista säsong 2023",Q5,Q1342780
Kolbeinn-Thordarson_968,Kolbeinn Thordarson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q70749486
Fredrik-Thorén_689,Fredrik Thorén,"försvarare i IFK Göteborg, sista säsong 2003",Q5,
Oliver-Thoreson_964,Oliver Thoreson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Karl-Thorin_690,Karl Thorin,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Odd-Thorstenson+(Torstensson)_696,Odd Thorstenson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Erik-Thorstvedt_691,Erik Thorstvedt,"målvakt i IFK Göteborg, sista säsong 1988",Q5,Q553903
Carl-Olof-Thunberg_692,Carl-Olof Thunberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Erik-Thyberg_693,Erik Thyberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Adil-Titi_891,Adil Titi,"mittfältare i IFK Göteborg, sista säsong 2021",Q5,Q63801194
Ove-Tobiasson_695,Ove Tobiasson,"målvakt i IFK Göteborg, sista säsong 1987",Q5,Q76402356
Nzuzi-Toko_903,Nzuzi Toko,"mittfältare i IFK Göteborg, sista säsong 2020",Q5,Q667348
Noah-Tolf_984,Noah Tolf,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q125822900
Jesper-Tolinsson_916,Jesper Tolinsson,"IFK Göteborg-spelare, sista säsong 2021",Q5,Q74223509
Konrad-Törnqvist_699,Konrad Törnqvist,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q3856113
Roland-Torstensson_697,Roland Torstensson,"målvakt i IFK Göteborg, sista säsong 1980",Q5,
Arne-Tranberg_698,Arne Tranberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Anders-Trondsen_412,Anders Trondsen,"mittfältare i IFK Göteborg, sista säsong 2025",Q5,Q4753938
Tuomo-Turunen_834,Tuomo Turunen,"IFK Göteborg-spelare, sista säsong 2010",Q5,Q2620616
Vilmer-Tyrén_969,Vilmer Tyrén,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q122624668
Eric-Uhlén_700,Eric Uhlén,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Martin-Ulander_701,Martin Ulander,"IFK Göteborg-spelare, sista säsong 2005",Q5,Q1905165
Hjörtur+Logi-Valgardsson_835,Hjörtur Logi Valgardsson,"IFK Göteborg-spelare, sista säsong 2013",Q5,Q2634131
Tim-van+Assema_907,Assema Tim Van,"mittfältare i IFK Göteborg, sista säsong 2022",Q5,Q106076047
Andrés-Vasquez_836,Andrés Vasquez,"mittfältare i IFK Göteborg, sista säsong 2007",Q5,Q524927
Magnus-Verdin_719,Magnus Verdin,"målvakt i IFK Göteborg, sista säsong 1990",Q5,
Lasse-Vibe_837,Lasse Vibe,"anfallare i IFK Göteborg, sista säsong 2019",Q5,Q6493951
Robert-Vilahamn+(Karlsson)_384,Robert Vilahamn,"anfallare i IFK Göteborg, sista säsong 2003",Q5,Q16633526
Bernardo-Vilar_936,Bernardo Vilar,"IFK Göteborg-spelare, sista säsong 2022",Q5,Q106453067
Oscar-Vilhelmsson_909,Oscar Vilhelmsson,"anfallare i IFK Göteborg, sista säsong 2022",Q5,Q74225954
Erik-Vingner_725,Erik Vingner,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Erik-Wahlstedt_702,Erik Wahlstedt,"anfallare i IFK Göteborg, sista säsong 1996",Q5,Q1354216
Jonas-Wallerstedt_838,Jonas Wallerstedt,"anfallare i IFK Göteborg, sista säsong 2008",Q5,Q727097
Bror-Wallin_703,Bror Wallin,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Jan-Wallin_704,Jan Wallin,"IFK Göteborg-spelare, sista säsong 1990",Q5,
Lennart-Wallin_705,Lennart Wallin,"mittfältare i IFK Göteborg, sista säsong 1974",Q5,
Nils-Wallin_706,Nils Wallin,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Viktor-Wallin_707,Viktor Wallin,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Karl-Erik-Wallman_708,Karl-Erik Wallman,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Stefan-Wättring_730,Stefan Wättring,"försvarare i IFK Göteborg, sista säsong 1974",Q5,
Jake-Weisbrod_897,Jake Weisbrod,"försvarare i IFK Göteborg, sista säsong 2019",Q5,
Joakim-Wendt_710,Joakim Wendt,"mittfältare i IFK Göteborg, sista säsong 1981",Q5,
Leif-Wendt_712,Leif Wendt,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q116970119
Leif-Wendt_994,Leif Wendt,"IFK Göteborg-spelare, sista säsong 1964",Q5,
Oscar-Wendt_713,Oscar Wendt,"mittfältare i IFK Göteborg, sista säsong 2024",Q5,Q521088
Gunnar-Wenzel_714,Gunnar Wenzel,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121027952
Nils-Wenzel_715,Nils Wenzel,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Rune-Wenzel_716,Rune Wenzel,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q2176369
Pontus-Wernbloom_839,Pontus Wernbloom,"mittfältare i IFK Göteborg, sista säsong 2021",Q5,Q313037
Gustaf-Werner_720,Gustaf Werner,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Lars-Werner_721,Lars Werner,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Thomas-Wernerson_722,Thomas Wernerson,"målvakt i IFK Göteborg, sista säsong 1989",Q5,Q2428120
Victor-Wernersson_883,Victor Wernersson,"mittfältare i IFK Göteborg, sista säsong 2020",Q5,Q19977328
Daniel-Westlin_724,Daniel Westlin,"anfallare i IFK Göteborg, sista säsong 2002",Q5,Q6339516
Gustav-Westlund_723,Gustav Westlund,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Tonie-Wiklander_727,Tonie Wiklander,"målvakt i IFK Göteborg, sista säsong 1972",Q5,
Bengt-Wikström_728,Bengt Wikström,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Rasmus-Wikström_895,Rasmus Wikström,"IFK Göteborg-spelare, sista säsong 2021",Q5,Q66845364
Axel-Wingård_729,Axel Wingård,"IFK Göteborg-spelare, sista säsong 2002",Q5,
Samuel-Wowoah_840,Samuel Wowoah,"mittfältare i IFK Göteborg, sista säsong 2006",Q5,Q1856966
Magnus-Wygler+(Brunbäck)_133,Magnus Wygler,"IFK Göteborg-spelare, sista säsong 1999",Q5,
Kjetil-Wæhler_841,Kjetil Wæhler,"IFK Göteborg-spelare, sista säsong 2014",Q5,Q779662
Kevin-Yakob_928,Kevin Yakob,"anfallare i IFK Göteborg, sista säsong 2022",Q5,Q58339004
Malick-Yalcouyé_959,Malick Yalcouyé,"mittfältare i IFK Göteborg, sista säsong 2024",Q5,Q124734146
Rockson-Yeboah_992,Rockson Yeboah,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q130617648
Alhassan-Yusuf_886,Alhassan Yusuf,"mittfältare i IFK Göteborg, sista säsong 2021",Q5,Q63301912
Gunnar-Zacharoff_731,Gunnar Zacharoff,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q16650635
Harry-Zachrisson_733,Harry Zachrisson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q124455347
Hampus-Zackrisson_842,Hampus Zackrisson,"mittfältare i IFK Göteborg, sista säsong 2014",Q5,Q5646354
Benjamin-Zalo_867,Benjamin Zalo,"försvarare i IFK Göteborg, sista säsong 2017",Q5,
Lars-Zetterlund_735,Lars Zetterlund,"mittfältare i IFK Göteborg, sista säsong 1989",Q5,Q1806367
Walker-Zimmerman_888,Walker Zimmerman,"försvarare i IFK Göteborg, sista säsong 2016",Q5,Q13569294
Kenneth-Zohore_843,Kenneth Zohore,"anfallare i IFK Göteborg, sista säsong 2014",Q5,Q933158
