id,name,desc
Jan-Carlsson_147,CARLSSON Jan,Spelare i IFK Göteborg (ifkdb.se ID Jan-Carlsson_147)
Jerry-Carlsson_148,CARLSSON Jerry,Spelare i IFK Göteborg (ifkdb.se ID Jerry-Carlsson_148)
John-Carlsson_378,CARLSSON John,Spelare i IFK Göteborg (ifkdb.se ID John-Carlsson_378)
Lennart-Carlsson_381,CARLSSON Lennart,Spelare i IFK Göteborg (ifkdb.se ID Lennart-Carlsson_381)
Mats-Ola-Carlsson_150,CARLSSON Mats-Ola,Spelare i IFK Göteborg (ifkdb.se ID Mats-Ola-Carlsson_150)
Nicklas-Carlsson_767,CARLSSON Nicklas,Spelare i IFK Göteborg (ifkdb.se ID Nicklas-Carlsson_767)
Jan-Carlstedt+%28Johansson%29_329,CARLSTEDT Jan,Spelare i IFK Göteborg (ifkdb.se ID Jan-Carlstedt+%28Johansson%29_329)
Linus-Carlstrand_946,CARLSTRAND Linus,Spelare i IFK Göteborg (ifkdb.se ID Linus-Carlstrand_946)
Viktor-Carlund_1003,CARLUND Viktor,Spelare i IFK Göteborg (ifkdb.se ID Viktor-Carlund_1003)
Hussein-Carneil_941,CARNEIL Hussein,Spelare i IFK Göteborg (ifkdb.se ID Hussein-Carneil_941)
Kim-Christensen_768,CHRISTENSEN Kim,Spelare i IFK Göteborg (ifkdb.se ID Kim-Christensen_768)
Rolf-Christensson_398,CHRISTENSSON Rolf,Spelare i IFK Göteborg (ifkdb.se ID Rolf-Christensson_398)
Tage-Christoffersson_155,CHRISTOFFERSSON Tage,Spelare i IFK Göteborg (ifkdb.se ID Tage-Christoffersson_155)
