item,QID,label,ifkdb,svwiki,ifkdb_wikipedia,ifk_title,wd_title,status,match
http://www.wikidata.org/entity/Q178282,Q178282,Thorsten Svensson,https://ifkdb.se/spelare/Torsten-Svensson_674,https://sv.wikipedia.org/wiki/Thorsten_Svensson,https://sv.wikipedia.org/wiki/Thorsten_Svensson,Thorsten Svensson,Thorsten Svensson,match,True
http://www.wikidata.org/entity/Q258214,Q258214,Niclas Alexandersson,https://ifkdb.se/spelare/Niclas-Alexandersson_9,https://sv.wikipedia.org/wiki/Niclas_Alexandersson,https://sv.wikipedia.org/wiki/Niclas_Alexandersson,Niclas Alexandersson,Niclas Alexandersson,match,True
http://www.wikidata.org/entity/Q313036,Q313036,Tobias Hysén,https://ifkdb.se/spelare/Tobias-Hysén_787,https://sv.wikipedia.org/wiki/Tobias_Hys%C3%A9n,https://sv.wikipedia.org/wiki/Tobias_Hys%C3%A9n,Tobias Hysén,Tobias Hysén,match,True
http://www.wikidata.org/entity/Q82902,Q82902,Erkan Saglik,https://ifkdb.se/spelare/Erkan-Saglik_818,https://sv.wikipedia.org/wiki/Erkan_Saglik,https://sv.wikipedia.org/wiki/Erkan_Saglik,Erkan Saglik,Erkan Saglik,match,True
http://www.wikidata.org/entity/Q128845,Q128845,Lee Baxter,https://ifkdb.se/spelare/Lee-Baxter_756,https://sv.wikipedia.org/wiki/Lee_Baxter,https://sv.wikipedia.org/wiki/Lee_Baxter,Lee Baxter,Lee Baxter,match,True
http://www.wikidata.org/entity/Q197503,Q197503,Andreas Drugge,https://ifkdb.se/spelare/Andreas-Drugge_771,https://sv.wikipedia.org/wiki/Andreas_Drugge,https://sv.wikipedia.org/wiki/Andreas_Drugge,Andreas Drugge,Andreas Drugge,match,True
http://www.wikidata.org/entity/Q314511,Q314511,Gunnar Gren,https://ifkdb.se/spelare/Gunnar-Gren_233,https://sv.wikipedia.org/wiki/Gunnar_Gren,https://sv.wikipedia.org/wiki/Gunnar_Gren,Gunnar Gren,Gunnar Gren,match,True
http://www.wikidata.org/entity/Q314756,Q314756,Teddy Lučić,https://ifkdb.se/spelare/Teddy-Lucic_465,https://sv.wikipedia.org/wiki/Teddy_Lu%C4%8Di%C4%87,https://sv.wikipedia.org/wiki/Teddy_Lu%C4%8Di%C4%87,Teddy Lučić,Teddy Lučić,match,True
http://www.wikidata.org/entity/Q118437,Q118437,Stefan Lindqvist,https://ifkdb.se/spelare/Stefan-Lindqvist_457,https://sv.wikipedia.org/wiki/Stefan_Lindqvist,https://en.wikipedia.org/wiki/Stefan_Lindqvist,Stefan Lindqvist,Stefan Lindqvist,match,True
http://www.wikidata.org/entity/Q128859,Q128859,Tobias Sana,https://ifkdb.se/spelare/Tobias-Sana_820,https://sv.wikipedia.org/wiki/Tobias_Sana,https://sv.wikipedia.org/wiki/Tobias_Sana,Tobias Sana,Tobias Sana,match,True
http://www.wikidata.org/entity/Q128936,Q128936,Kolbeinn Sigþórsson,https://ifkdb.se/spelare/Kolbeinn-Sigthórsson_927,https://sv.wikipedia.org/wiki/Kolbeinn_Sig%C3%BE%C3%B3rsson,https://sv.wikipedia.org/wiki/Kolbeinn_Sig%C3%BE%C3%B3rsson,Kolbeinn Sigþórsson,Kolbeinn Sigþórsson,match,True
http://www.wikidata.org/entity/Q313710,Q313710,Thomas Ravelli,https://ifkdb.se/spelare/Thomas-Ravelli_600,https://sv.wikipedia.org/wiki/Thomas_Ravelli,https://sv.wikipedia.org/wiki/Thomas_Ravelli,Thomas Ravelli,Thomas Ravelli,match,True
http://www.wikidata.org/entity/Q342387,Q342387,Jesper Blomqvist,https://ifkdb.se/spelare/Jesper-Blomqvist_122,https://sv.wikipedia.org/wiki/Jesper_Blomqvist,https://sv.wikipedia.org/wiki/Jesper_Blomqvist,Jesper Blomqvist,Jesper Blomqvist,match,True
http://www.wikidata.org/entity/Q571153,Q571153,Dan Corneliusson,https://ifkdb.se/spelare/Dan-Corneliusson_159,https://sv.wikipedia.org/wiki/Dan_Corneliusson,https://sv.wikipedia.org/wiki/Dan_Corneliusson,Dan Corneliusson,Dan Corneliusson,match,True
http://www.wikidata.org/entity/Q631232,Q631232,Conny Karlsson,https://ifkdb.se/spelare/Conny-Karlsson_374,https://sv.wikipedia.org/wiki/Conny_Karlsson,https://sv.wikipedia.org/wiki/Conny_Karlsson,Conny Karlsson,Conny Karlsson,match,True
http://www.wikidata.org/entity/Q704840,Q704840,Roland Nilsson,https://ifkdb.se/spelare/Roland-Nilsson_523,https://sv.wikipedia.org/wiki/Roland_Nilsson_(fotbollsspelare),https://sv.wikipedia.org/wiki/Roland_Nilsson_(fotbollsspelare),Roland Nilsson (fotbollsspelare),Roland Nilsson (fotbollsspelare),match,True
http://www.wikidata.org/entity/Q174881,Q174881,Eldin Karišik,https://ifkdb.se/spelare/Eldin-Karišik_797,https://sv.wikipedia.org/wiki/Eldin_Kari%C5%A1ik,https://sv.wikipedia.org/wiki/Eldin_Karisik,Eldin Karisik,Eldin Karišik,match,False
http://www.wikidata.org/entity/Q197772,Q197772,Putte Kock,https://ifkdb.se/spelare/Rudolf-Kock_395,https://sv.wikipedia.org/wiki/Putte_Kock,https://sv.wikipedia.org/wiki/Putte_Kock,Putte Kock,Putte Kock,match,True
http://www.wikidata.org/entity/Q201825,Q201825,Marek Hamšík,https://ifkdb.se/spelare/Marek-Hamšík_934,https://sv.wikipedia.org/wiki/Marek_Ham%C5%A1%C3%ADk,https://sv.wikipedia.org/wiki/Marek_Ham%C5%A1%C3%ADk,Marek Hamšík,Marek Hamšík,match,True
http://www.wikidata.org/entity/Q361403,Q361403,Mikael Antonsson,https://ifkdb.se/spelare/Mikael-Antonsson_79,https://sv.wikipedia.org/wiki/Mikael_Antonsson,https://sv.wikipedia.org/wiki/Mikael_Antonsson,Mikael Antonsson,Mikael Antonsson,match,True
http://www.wikidata.org/entity/Q367816,Q367816,Ove Kindvall,https://ifkdb.se/spelare/Ove-Kindvall_390,https://sv.wikipedia.org/wiki/Ove_Kindvall,https://sv.wikipedia.org/wiki/Ove_Kindvall,Ove Kindvall,Ove Kindvall,match,True
http://www.wikidata.org/entity/Q478588,Q478588,Andreas Ravelli,https://ifkdb.se/spelare/Andreas-Ravelli_601,https://sv.wikipedia.org/wiki/Andreas_Ravelli,https://sv.wikipedia.org/wiki/Andreas_Ravelli,Andreas Ravelli,Andreas Ravelli,match,True
http://www.wikidata.org/entity/Q491262,Q491262,Anders Rydberg,https://ifkdb.se/spelare/Anders-Rydberg_615,https://sv.wikipedia.org/wiki/Anders_Rydberg,https://sv.wikipedia.org/wiki/Anders_Rydberg,Anders Rydberg,Anders Rydberg,match,True
http://www.wikidata.org/entity/Q152804,Q152804,Mattias Johansson,https://ifkdb.se/spelare/Mattias-Johansson_987,https://sv.wikipedia.org/wiki/Mattias_Johansson_(fotbollsspelare_f%C3%B6dd_1992),https://sv.wikipedia.org/wiki/Mattias_Johansson_(fotbollsspelare_f%C3%B6dd_1992),Mattias Johansson (fotbollsspelare född 1992),Mattias Johansson (fotbollsspelare född 1992),match,True
http://www.wikidata.org/entity/Q161918,Q161918,Ralf Edström,https://ifkdb.se/spelare/Ralf-Edström_171,https://sv.wikipedia.org/wiki/Ralf_Edstr%C3%B6m,https://sv.wikipedia.org/wiki/Ralf_Edstr%C3%B6m,Ralf Edström,Ralf Edström,match,True
http://www.wikidata.org/entity/Q166703,Q166703,Tore Pedersen,https://ifkdb.se/spelare/Tore-Pedersen_565,https://sv.wikipedia.org/wiki/Tore_Pedersen,https://sv.wikipedia.org/wiki/Tore_Pedersen,Tore Pedersen,Tore Pedersen,match,True
http://www.wikidata.org/entity/Q728963,Q728963,Jonas Lundén,https://ifkdb.se/spelare/Jonas-Lundén_472,https://sv.wikipedia.org/wiki/Jonas_Lund%C3%A9n,https://sv.wikipedia.org/wiki/Jonas_Lund%C3%A9n,Jonas Lundén,Jonas Lundén,match,True
http://www.wikidata.org/entity/Q197510,Q197510,Bengt Andersson,https://ifkdb.se/spelare/Bengt-Andersson_24,https://sv.wikipedia.org/wiki/Bengt_Andersson_(fotbollsm%C3%A5lvakt),https://sv.wikipedia.org/wiki/Bengt_Andersson_(fotbollsspelare),Bengt Andersson (fotbollsspelare),Bengt Andersson (fotbollsmålvakt),match,False
http://www.wikidata.org/entity/Q225583,Q225583,Mix Diskerud,https://ifkdb.se/spelare/Mix-Diskerud_874,https://sv.wikipedia.org/wiki/Mix_Diskerud,https://sv.wikipedia.org/wiki/Mix_Diskerud,Mix Diskerud,Mix Diskerud,match,True
http://www.wikidata.org/entity/Q247730,Q247730,Abdul Razak,https://ifkdb.se/spelare/Abdul-Razak_868,https://sv.wikipedia.org/wiki/Abdul_Razak,https://sv.wikipedia.org/wiki/Abdul_Razak,Abdul Razak,Abdul Razak,match,True
http://www.wikidata.org/entity/Q249488,Q249488,Erik Nevland,https://ifkdb.se/spelare/Erik-Nevland_508,https://sv.wikipedia.org/wiki/Erik_Nevland,https://sv.wikipedia.org/wiki/Erik_Nevland,Erik Nevland,Erik Nevland,match,True
http://www.wikidata.org/entity/Q253750,Q253750,Peter Ijeh,https://ifkdb.se/spelare/Peter-Ijeh_788,https://sv.wikipedia.org/wiki/Peter_Ijeh,https://sv.wikipedia.org/wiki/Peter_Ijeh,Peter Ijeh,Peter Ijeh,match,True
http://www.wikidata.org/entity/Q264546,Q264546,Kaj Eskelinen,https://ifkdb.se/spelare/Kaj-Eskelinen_201,https://sv.wikipedia.org/wiki/Kaj_Eskelinen,https://sv.wikipedia.org/wiki/Kaj_Eskelinen,Kaj Eskelinen,Kaj Eskelinen,match,True
http://www.wikidata.org/entity/Q1114216,Q1114216,Reine Almqvist,https://ifkdb.se/spelare/Reine-Almqvist_15,https://sv.wikipedia.org/wiki/Reine_Almqvist,https://sv.wikipedia.org/wiki/Reine_Almqvist,Reine Almqvist,Reine Almqvist,match,True
http://www.wikidata.org/entity/Q1257403,Q1257403,Stig Fredriksson,https://ifkdb.se/spelare/Stig-Fredriksson_220,https://sv.wikipedia.org/wiki/Stig_Fredriksson_(fotbollsspelare),https://sv.wikipedia.org/wiki/Stig_Fredriksson_(fotbollsspelare),Stig Fredriksson (fotbollsspelare),Stig Fredriksson (fotbollsspelare),match,True
http://www.wikidata.org/entity/Q706608,Q706608,Björn Nordqvist,https://ifkdb.se/spelare/Björn-Nordqvist_528,https://sv.wikipedia.org/wiki/Bj%C3%B6rn_Nordqvist,https://sv.wikipedia.org/wiki/Bj%C3%B6rn_Nordqvist,Björn Nordqvist,Björn Nordqvist,match,True
http://www.wikidata.org/entity/Q941611,Q941611,Peter Larsson,https://ifkdb.se/spelare/Peter-Larsson_424,https://sv.wikipedia.org/wiki/Peter_Larsson_(fotbollsspelare),https://sv.wikipedia.org/wiki/Peter_Larsson_(fotbollsspelare),Peter Larsson (fotbollsspelare),Peter Larsson (fotbollsspelare),match,True
http://www.wikidata.org/entity/Q970159,Q970159,Ronald Pettersson,https://ifkdb.se/spelare/Ronald-Pettersson_586,https://sv.wikipedia.org/wiki/Ronald_Pettersson,,,Ronald Pettersson,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q980086,Q980086,Stefan Landberg,https://ifkdb.se/spelare/Stefan-Landberg_409,https://sv.wikipedia.org/wiki/Stefan_Landberg,https://sv.wikipedia.org/wiki/Stefan_Landberg,Stefan Landberg,Stefan Landberg,match,True
http://www.wikidata.org/entity/Q1452258,Q1452258,Nordin Gerzic,https://ifkdb.se/spelare/Nordin-Gerzic_782,https://sv.wikipedia.org/wiki/Nordin_Gerzic,https://sv.wikipedia.org/wiki/Nordin_Gerzic,Nordin Gerzic,Nordin Gerzic,match,True
http://www.wikidata.org/entity/Q1556219,Q1556219,Henning Svensson,https://ifkdb.se/spelare/Henning-Svensson_663,https://sv.wikipedia.org/wiki/Henning_Svensson,https://sv.wikipedia.org/wiki/Henning_Svensson,Henning Svensson,Henning Svensson,match,True
http://www.wikidata.org/entity/Q1566038,Q1566038,Jonas Henriksson,https://ifkdb.se/spelare/Jonas-Henriksson_266,https://sv.wikipedia.org/wiki/Jonas_Henriksson,https://sv.wikipedia.org/wiki/Jonas_Henriksson,Jonas Henriksson,Jonas Henriksson,match,True
http://www.wikidata.org/entity/Q1570437,Q1570437,Valdus Lund,https://ifkdb.se/spelare/Valdus-Lund_469,https://sv.wikipedia.org/wiki/Valdus_Lund,https://sv.wikipedia.org/wiki/Valdus_Lund,Valdus Lund,Valdus Lund,match,True
http://www.wikidata.org/entity/Q1618059,Q1618059,Ruben Svensson,https://ifkdb.se/spelare/Ruben-Svensson_672,https://sv.wikipedia.org/wiki/Ruben_Svensson,https://sv.wikipedia.org/wiki/Ruben_Svensson,Ruben Svensson,Ruben Svensson,match,True
http://www.wikidata.org/entity/Q1621377,Q1621377,Hjálmar Jónsson,https://ifkdb.se/spelare/Hjálmar-Jónsson_364,https://sv.wikipedia.org/wiki/Hj%C3%A1lmar_J%C3%B3nsson,https://sv.wikipedia.org/wiki/Hj%C3%A1lmar_J%C3%B3nsson,Hjálmar Jónsson,Hjálmar Jónsson,match,True
http://www.wikidata.org/entity/Q1624523,Q1624523,Holger Hansson,https://ifkdb.se/spelare/Holger-Hansson_251,https://sv.wikipedia.org/wiki/Holger_Hansson_(fotbollsspelare),https://sv.wikipedia.org/wiki/Holger_Hansson_(fotbollsspelare),Holger Hansson (fotbollsspelare),Holger Hansson (fotbollsspelare),match,True
http://www.wikidata.org/entity/Q1682220,Q1682220,Janne Sjöström,https://ifkdb.se/spelare/Jan-Sjöström_644,https://sv.wikipedia.org/wiki/Janne_Sj%C3%B6str%C3%B6m,https://sv.wikipedia.org/wiki/Janne_Sj%C3%B6str%C3%B6m,Janne Sjöström,Janne Sjöström,match,True
http://www.wikidata.org/entity/Q1683569,Q1683569,Robin Söder,https://ifkdb.se/spelare/Robin-Söder_833,https://sv.wikipedia.org/wiki/Robin_S%C3%B6der,https://sv.wikipedia.org/wiki/Robin_S%C3%B6der,Robin Söder,Robin Söder,match,True
http://www.wikidata.org/entity/Q1703009,Q1703009,Jonas Olsson,https://ifkdb.se/spelare/Jonas-Olsson_556,https://sv.wikipedia.org/wiki/Jonas_Olsson_(fotbollstr%C3%A4nare),https://sv.wikipedia.org/wiki/Jonas_Olsson_(fotbollstr%C3%A4nare),Jonas Olsson (fotbollstränare),Jonas Olsson (fotbollstränare),match,True
http://www.wikidata.org/entity/Q1772786,Q1772786,Magnus Johansson,https://ifkdb.se/spelare/Magnus-Johansson_334,https://sv.wikipedia.org/wiki/Magnus_%22Lill-Tidan%22_Johansson,https://sv.wikipedia.org/wiki/Magnus_Johansson_(fotbollsspelare),Magnus Johansson (fotbollsspelare),"Magnus ""Lill-Tidan"" Johansson",match,False
http://www.wikidata.org/entity/Q495810,Q495810,Andreas Andersson,https://ifkdb.se/spelare/Andreas-Andersson_20,https://sv.wikipedia.org/wiki/Andreas_Andersson,https://sv.wikipedia.org/wiki/Andreas_Andersson,Andreas Andersson,Andreas Andersson,match,True
http://www.wikidata.org/entity/Q521803,Q521803,Håkan Mild,https://ifkdb.se/spelare/Håkan-Mild_500,https://sv.wikipedia.org/wiki/H%C3%A5kan_Mild,https://sv.wikipedia.org/wiki/H%C3%A5kan_Mild,Håkan Mild,Håkan Mild,match,True
http://www.wikidata.org/entity/Q602845,Q602845,Glenn Strömberg,https://ifkdb.se/spelare/Glenn-Strömberg_651,https://sv.wikipedia.org/wiki/Glenn_Str%C3%B6mberg,https://sv.wikipedia.org/wiki/Glenn_Str%C3%B6mberg,Glenn Strömberg,Glenn Strömberg,match,True
http://www.wikidata.org/entity/Q686014,Q686014,Henock Abrahamsson,https://ifkdb.se/spelare/Henok-Abrahamsson_2,https://sv.wikipedia.org/wiki/Henock_Abrahamsson,https://sv.wikipedia.org/wiki/Henock_Abrahamsson,Henock Abrahamsson,Henock Abrahamsson,match,True
http://www.wikidata.org/entity/Q264926,Q264926,Michael Andersson,https://ifkdb.se/spelare/Michael-Andersson_56,https://sv.wikipedia.org/wiki/Michael_Andersson_(fotbollsspelare),https://sv.wikipedia.org/wiki/Michael_Andersson_(fotbollsspelare),Michael Andersson (fotbollsspelare),Michael Andersson (fotbollsspelare),match,True
http://www.wikidata.org/entity/Q297897,Q297897,Örjan Martinsson,https://ifkdb.se/spelare/Örjan-Martinsson_492,https://sv.wikipedia.org/wiki/%C3%96rjan_Martinsson,https://sv.wikipedia.org/wiki/%C3%96rjan_Martinsson,Örjan Martinsson,Örjan Martinsson,match,True
http://www.wikidata.org/entity/Q311910,Q311910,Marcus Berg,https://ifkdb.se/spelare/Marcus-Berg_757,https://sv.wikipedia.org/wiki/Marcus_Berg,https://sv.wikipedia.org/wiki/Marcus_Berg,Marcus Berg,Marcus Berg,match,True
http://www.wikidata.org/entity/Q313037,Q313037,Pontus Wernbloom,https://ifkdb.se/spelare/Pontus-Wernbloom_839,https://sv.wikipedia.org/wiki/Pontus_Wernbloom,https://sv.wikipedia.org/wiki/Pontus_Wernbloom,Pontus Wernbloom,Pontus Wernbloom,match,True
http://www.wikidata.org/entity/Q1340522,Q1340522,Steve Gardner,https://ifkdb.se/spelare/Steve-Gardner_225,https://sv.wikipedia.org/wiki/Steve_Gardner,https://sv.wikipedia.org/wiki/Steve_Gardner,Steve Gardner,Steve Gardner,match,True
http://www.wikidata.org/entity/Q1353833,Q1353833,Erik Bergström,https://ifkdb.se/spelare/Erik-Bergström_109,https://sv.wikipedia.org/wiki/Erik_Bergstr%C3%B6m_(fotbollsspelare),,,Erik Bergström (fotbollsspelare),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q1368641,Q1368641,Robert Prytz,https://ifkdb.se/spelare/Robert-Prytz_593,https://sv.wikipedia.org/wiki/Robert_Prytz,https://sv.wikipedia.org/wiki/Robert_Prytz,Robert Prytz,Robert Prytz,match,True
http://www.wikidata.org/entity/Q1395363,Q1395363,Håkan Sandberg,https://ifkdb.se/spelare/Håkan-Sandberg_628,https://sv.wikipedia.org/wiki/H%C3%A5kan_Sandberg,https://sv.wikipedia.org/wiki/H%C3%A4kan_Sandberg,Häkan Sandberg,Håkan Sandberg,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q712844,Q712844,Pontus Kåmark,https://ifkdb.se/spelare/Pontus-Kåmark_404,https://sv.wikipedia.org/wiki/Pontus_K%C3%A5mark,https://sv.wikipedia.org/wiki/Pontus_K%C3%A5mark,Pontus Kåmark,Pontus Kåmark,match,True
http://www.wikidata.org/entity/Q768352,Q768352,Jonatan Berg,https://ifkdb.se/spelare/Jonatan-Berg_758,https://sv.wikipedia.org/wiki/Jonatan_Berg,https://sv.wikipedia.org/wiki/Jonatan_Berg,Jonatan Berg,Jonatan Berg,match,True
http://www.wikidata.org/entity/Q946919,Q946919,Torbjörn Nilsson,https://ifkdb.se/spelare/Torbjörn-Nilsson_525,https://sv.wikipedia.org/wiki/Torbj%C3%B6rn_Nilsson,https://sv.wikipedia.org/wiki/Torbj%C3%B6rn_Nilsson,Torbjörn Nilsson,Torbjörn Nilsson,match,True
http://www.wikidata.org/entity/Q1774462,Q1774462,Dennis Schiller,https://ifkdb.se/spelare/Dennis-Schiller_633,https://sv.wikipedia.org/wiki/Dennis_Schiller,https://en.wikipedia.org/wiki/Dennis_Schiller,Dennis Schiller,Dennis Schiller,match,True
http://www.wikidata.org/entity/Q1777142,Q1777142,Jakob Johansson,https://ifkdb.se/spelare/Jakob-Johansson_792,https://sv.wikipedia.org/wiki/Jakob_Johansson,https://sv.wikipedia.org/wiki/Jakob_Johansson,Jakob Johansson,Jakob Johansson,match,True
http://www.wikidata.org/entity/Q1782843,Q1782843,Per Edmund Mordt,https://ifkdb.se/spelare/Per+Edmund-Mordt_504,https://sv.wikipedia.org/wiki/Per_Edmund_Mordt,https://sv.wikipedia.org/wiki/Per_Edmund_Mordt,Per Edmund Mordt,Per Edmund Mordt,match,True
http://www.wikidata.org/entity/Q1806144,Q1806144,Lars-Erik Ahlberg,https://ifkdb.se/spelare/Lars-Erik-Ahlberg_921,https://sv.wikipedia.org/wiki/Lars-Erik_Ahlberg,https://sv.wikipedia.org/wiki/Lars-Erik_Ahlberg,Lars-Erik Ahlberg,Lars-Erik Ahlberg,match,True
http://www.wikidata.org/entity/Q1806367,Q1806367,Lars Zetterlund,https://ifkdb.se/spelare/Lars-Zetterlund_735,https://sv.wikipedia.org/wiki/Lars_Zetterlund,https://sv.wikipedia.org/wiki/Lars_Zetterlund,Lars Zetterlund,Lars Zetterlund,match,True
http://www.wikidata.org/entity/Q1905165,Q1905165,Martin Ulander,https://ifkdb.se/spelare/Martin-Ulander_701,https://sv.wikipedia.org/wiki/Martin_Ulander,https://sv.wikipedia.org/wiki/Martin_Ulander,Martin Ulander,Martin Ulander,match,True
http://www.wikidata.org/entity/Q1911576,Q1911576,Mauritz Sandberg,https://ifkdb.se/spelare/Mauritz-Sandberg_629,https://sv.wikipedia.org/wiki/Mauritz_Sandberg,https://sv.wikipedia.org/wiki/Mauritz_Sandberg,Mauritz Sandberg,Mauritz Sandberg,match,True
http://www.wikidata.org/entity/Q1932986,Q1932986,Mikael Martinsson,https://ifkdb.se/spelare/Mikael-Martinsson_491,https://sv.wikipedia.org/wiki/Mikael_Martinsson,https://sv.wikipedia.org/wiki/Mikael_Martinsson,Mikael Martinsson,Mikael Martinsson,match,True
http://www.wikidata.org/entity/Q1992244,Q1992244,Nils Andersson,https://ifkdb.se/spelare/Nils-Andersson_57,https://sv.wikipedia.org/wiki/Nils_Andersson_(fotbollsspelare),https://sv.wikipedia.org/wiki/Nils_Andersson_(fotbollsspelare),Nils Andersson (fotbollsspelare),Nils Andersson (fotbollsspelare),match,True
http://www.wikidata.org/entity/Q2053511,Q2053511,Mads Albæk,https://ifkdb.se/spelare/Mads-Albæk_851,https://sv.wikipedia.org/wiki/Mads_Alb%C3%A6k,https://sv.wikipedia.org/wiki/Mads_Alb%C3%A6k,Mads Albæk,Mads Albæk,match,True
http://www.wikidata.org/entity/Q2054985,Q2054985,Mamadou Diallo,https://ifkdb.se/spelare/Mamadou-Diallo_168,https://sv.wikipedia.org/wiki/Mamadou_Diallo,https://sv.wikipedia.org/wiki/Mamadou_Diallo,Mamadou Diallo,Mamadou Diallo,match,True
http://www.wikidata.org/entity/Q11957879,Q11957879,Anders Kristiansen,https://ifkdb.se/spelare/Anders-Kristiansen_986,https://sv.wikipedia.org/wiki/Anders_Kristiansen,,,Anders Kristiansen,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q11995298,Q11995298,Per Johansson,https://ifkdb.se/spelare/Per-Johansson_341,https://sv.wikipedia.org/wiki/Per_Johansson_(fotbollsspelare_f%C3%B6dd_1975),,,Per Johansson (fotbollsspelare född 1975),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q15808399,Q15808399,Erik Granath,https://ifkdb.se/spelare/Erik-Granath_229,https://sv.wikipedia.org/wiki/Erik_Granath,,,Erik Granath,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q1593163,Q1593163,Krister Granbom,https://ifkdb.se/spelare/Krister-Granbom_230,https://sv.wikipedia.org/wiki/Krister_Granbom,,,Krister Granbom,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q18128515,Q18128515,Harry Svensson,https://ifkdb.se/spelare/Harry-Svensson_662,https://sv.wikipedia.org/wiki/Harry_Svensson_(fotbollsspelare),,,Harry Svensson (fotbollsspelare),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q1856966,Q1856966,Samuel Wowoah,https://ifkdb.se/spelare/Samuel-Wowoah_840,https://sv.wikipedia.org/wiki/Samuel_Wowoah,https://sv.wikipedia.org/wiki/Samuel_Wowoah,Samuel Wowoah,Samuel Wowoah,match,True
http://www.wikidata.org/entity/Q19391100,Q19391100,Suleiman Abdullahi,https://ifkdb.se/spelare/Suleiman-Abdullahi_734,https://sv.wikipedia.org/wiki/Suleiman_Abdullahi,https://en.wikipedia.org/wiki/Suleiman_Abdullahi,Suleiman Abdullahi,Suleiman Abdullahi,match,True
http://www.wikidata.org/entity/Q20890517,Q20890517,Ramon Pascal Lundqvist,https://ifkdb.se/spelare/Ramon+Pascal-Lundqvist_991,https://sv.wikipedia.org/wiki/Ramon_Pascal_Lundqvist,https://sv.wikipedia.org/wiki/Ramon_Pascal_Lundqvist,Ramon Pascal Lundqvist,Ramon Pascal Lundqvist,match,True
http://www.wikidata.org/entity/Q2176369,Q2176369,Rune Wenzel,https://ifkdb.se/spelare/Rune-Wenzel_716,https://sv.wikipedia.org/wiki/Rune_Wenzel,https://sv.wikipedia.org/wiki/Rune_Wenzel,Rune Wenzel,Rune Wenzel,match,True
http://www.wikidata.org/entity/Q2441009,Q2441009,Tommy Holmgren,https://ifkdb.se/spelare/Tommy-Holmgren_282,https://sv.wikipedia.org/wiki/Tommy_Holmgren,https://sv.wikipedia.org/wiki/Tommy_Holmgren,Tommy Holmgren,Tommy Holmgren,match,True
http://www.wikidata.org/entity/Q4759847,Q4759847,André Calisir,https://ifkdb.se/spelare/André-Calisir_884,https://sv.wikipedia.org/wiki/Andr%C3%A9_Calisir,https://sv.wikipedia.org/wiki/Andr%C3%A9_Calisir,André Calisir,André Calisir,match,True
http://www.wikidata.org/entity/Q5574006,Q5574006,Anders Bernmar,https://ifkdb.se/spelare/Anders-Bernmar+(Andersson)_19,https://sv.wikipedia.org/wiki/Anders_Bernmar,https://sv.wikipedia.org/wiki/Anders_Bernmar,Anders Bernmar,Anders Bernmar,match,True
http://www.wikidata.org/entity/Q349871,Q349871,Adam Johansson,https://ifkdb.se/spelare/Adam-Johansson_790,https://sv.wikipedia.org/wiki/Adam_Johansson,https://sv.wikipedia.org/wiki/Adam_Johansson,Adam Johansson,Adam Johansson,match,True
http://www.wikidata.org/entity/Q351841,Q351841,Erik Börjesson,https://ifkdb.se/spelare/Erik-Börjesson_136,https://sv.wikipedia.org/wiki/Erik_B%C3%B6rjesson_(fotbollsspelare),https://sv.wikipedia.org/wiki/Erik_B%C3%B6rjesson_(fotbollsspelare),Erik Börjesson (fotbollsspelare),Erik Börjesson (fotbollsspelare),match,True
http://www.wikidata.org/entity/Q352241,Q352241,Kennet Andersson,https://ifkdb.se/spelare/Kennet-Andersson_49,https://sv.wikipedia.org/wiki/Kennet_Andersson,https://sv.wikipedia.org/wiki/Kennet_Andersson,Kennet Andersson,Kennet Andersson,match,True
http://www.wikidata.org/entity/Q352735,Q352735,Magnus Johansson,https://ifkdb.se/spelare/Magnus-Johansson_335,https://sv.wikipedia.org/wiki/Magnus_%22%C3%96lme%22_Johansson,https://sv.wikipedia.org/wiki/Magnus_%22%C3%96lme%22_Johansson,"Magnus ""Ölme"" Johansson","Magnus ""Ölme"" Johansson",match,True
http://www.wikidata.org/entity/Q353795,Q353795,Gunnar Holmberg,https://ifkdb.se/spelare/Gunnar-Holmberg_278,https://sv.wikipedia.org/wiki/Gunnar_Holmberg_(fotbollsspelare),https://sv.wikipedia.org/wiki/Gunnar_Holmberg,Gunnar Holmberg,Gunnar Holmberg (fotbollsspelare),mismatch,False
http://www.wikidata.org/entity/Q354117,Q354117,Dick Last,https://ifkdb.se/spelare/Dick-Last_432,https://sv.wikipedia.org/wiki/Dick_Last,https://sv.wikipedia.org/wiki/Dick_Last,Dick Last,Dick Last,match,True
http://www.wikidata.org/entity/Q1353959,Q1353959,Erik Hjelm,https://ifkdb.se/spelare/Erik-Hjelm_272,https://sv.wikipedia.org/wiki/Erik_Hjelm_(fotbollsspelare),https://sv.wikipedia.org/wiki/Erik_Hjelm_(fotbollsspelare),Erik Hjelm (fotbollsspelare),Erik Hjelm (fotbollsspelare),match,True
