id,name,desc
axel-schorling,Axel Schörling,"football centerforward (born 1880), Djurgårdens IF player 1924–1924"
christer-sehlstedt,Christer Sehlstedt,"football målvakt (born 1948), Djurgårdens IF player 1968–1969"
ulf-seligson,Ulf Seligsson,football player (born 1946)
rami-shaaban,Rami Shaaban,"football målvakt (born 1975), Djurgårdens IF player 2001–2002"
ted-sheringham,Ted Sheringham,"football anfallare (born 1966), Djurgårdens IF player 1966–1985"
rebecka-simon,Rebecka Simon,"football mittfältare (born 1974), Djurgårdens IF player 1994–1995"
ferdinand-sipocz,Ferdinand Sipöcz,"football anfallare (born 1971), Djurgårdens IF player 1971–1995"
erik-sjoberg,Erik Sjöberg,"football player (born 1915), Djurgårdens IF player 1940–1941"
gisele-sjoberg,Gisele Sjöberg,"football målvakt (born 1966), Djurgårdens IF player 1988–1990"
jan-erik-sjoberg,Jan-Erik Sjöberg,"football mittfältare (born 1946), Djurgårdens IF player 1972–1973"
lars-erik-sjoberg,Lars-Erik Sjöberg,"football back (born 1944), Djurgårdens IF player 1965–1966"
christian-sjogren,Christian Sjögren,"football forward (born 1978), Djurgårdens IF player 1999–2000"
daniel-sjolund,Daniel Sjölund,"football mittfältare (born 1983), Djurgårdens IF player 2011–2012"
stig-sjostam,Stig Sjöstam,"football forward (born 1935), Djurgårdens IF player 1954–1955"
olle-sjosteen,Olle Sjösteen,"football mittfältare (born 1982), Djurgårdens IF player 1982–2000"
joacim-sjostrom,Joacim Sjöström,"football målvakt (born 1964), Djurgårdens IF player 1987–1988"
leif-skiold,Leif Skiöld,"football anfallare (born 1935), Djurgårdens IF player 1962–1963"
fredrik-skoglund,Fredrik Skoglund,"football målvakt (born 1901), Djurgårdens IF player 1932–1925"
peter-skoog,Peter Skoog,"football anfallare (born 1965), Djurgårdens IF player 1991–1992"
ronney-skoog,Ronney Skoog,"football mittfältare (born 1953), Djurgårdens IF player 1973–1974"
tony-skopac,Tony Skopac,"football forward (born 1968), Djurgårdens IF player 1968–1992"
arne-skotte,Arne Skotte,"football vänsterytter (born 1950), Djurgårdens IF player 1973–1974"
alvar-skold,Alvar Sköld,"football forward (born 1912), Djurgårdens IF player 1932–1933"
lennart-skordaker,Lennart Skördåker,"football forward (born 1945), Djurgårdens IF player 1968–1969"
luis-solignac,Luis Solignac,"football anfallare (born 1991), Djurgårdens IF player 1991–2013"
katarina-sombati,Katarina Sombati,"football forward (born ), Djurgårdens IF player 1994–1995"
brian-span,Brian Span,"football mittfältare/anfallare (born 1992), Djurgårdens IF player 2012–2013"
philip-sparrdal-mantilla,Philip Sparrdal-Mantilla,"football försvarare (born 1993), Djurgårdens IF player 2012–2013"
richard-spong,Richard Spong,"football försvarare (born 1983), Djurgårdens IF player 1983–2003"
karl-gustaf-staaf,Karl Gustaf Staaf,football player (born 1881)
roger-stam,Roger Stam,"football back (born 1939), Djurgårdens IF player 1939–1958"
orvar-stambert,Orvar Stambert,"football back (born 1960), Djurgårdens IF player 1990–1991"
lars-starck,Lars Starck,"football forward (born 1946), Djurgårdens IF player 1967–1968"
ylva-starfjord,Ylva Starfjord,"football mittfältare (born 1968), Djurgårdens IF player 1990–1991"
vitomir-stavjanin,Vitomir Stavjanin,"football mittfältare (born 1964), Djurgårdens IF player 1964–1993"
babis-stefanidis,Babis Stefanidis,"football högerytter (born 1981), Djurgårdens IF player 2003–2004"
hans-stelius,Hans Stelius,"football anfallare (born 1918), Djurgårdens IF player 1950–1951"
hakan-stenback,Håkan Stenbäck,"football högerback/ytter (born 1951), Djurgårdens IF player 1979–1980"
lars-stenback,Lars Stenbäck,"football mittfältare (born 1956), Djurgårdens IF player 1983–1984"
birger-stenman,Birger Stenman,"football ytterhalv (born 1925), Djurgårdens IF player 1954–1955"
fredrik-stenman,Fredrik Stenman,"football vänsterback (born 1983), Djurgårdens IF player 2014–2015"
hans-stergel,Hans Stergel,"football målvakt (born 1943), Djurgårdens IF player 1962–1963"
zoran-stojcevski,Zoran Stojcevski,"football mittfältare (born 1971), Djurgårdens IF player 1998–1999"
robert-stoltz,Robert Stoltz,"football vänsterback (born 1976), Djurgårdens IF player 2006–2007"
roland-stoltz,Roland Stoltz,"football back (born 1931), Djurgårdens IF player 1968–1969"
elias-storm,Elias Storm,"football försvarare (born 1979), Djurgårdens IF player 2005–2006"
leif-strand,Leif Strandh,"football anfallare (born 1967), Djurgårdens IF player 1967–1991"
edvard-strom,Edvard Ström,football player (born 1873)
arne-stromberg,Arne Strömberg,football player (born 1920)
josef-stromberg,Josef Strömberg,"football Moderklubb: (born 1900), Djurgårdens IF player 1900–1927"
peter-stromberg,Peter Strömberg,"football anfallare (born 1956), Djurgårdens IF player 1981–1982"
hans-stromdahl,Hans Strömdahl,football player (born 1944)
kjell-stromdahl,Kjell Strömdahl,football player (born )
harry-sundberg,Harry Sundberg,"football Moderklubb: Westermalms IF (born 1898), Djurgårdens IF player 1926–1927"
reino-sundberg,Reino Sundberg,"football målvakt (born 1957), Djurgårdens IF player 1979–1980"
jessika-sundh,Jessika Sundh,"football back (born 1974), Djurgårdens IF player 2001–2002"
mats-sundin,Mats Sundin,"football forward (born 1971), Djurgårdens IF player 1989–1994"
jorgen-sundstrom,Jörgen Sundström,"football anfallare (born 1978), Djurgårdens IF player 1978–2000"
sture-sundqvist,Sture Sundqvist,"football anfallare/Högerytter (born 1909), Djurgårdens IF player 1936–1937"
thomas-sunesson,Thomas Sunesson,"football anfallare (born 1959), Djurgårdens IF player 1986–1987"
billy-sundstrom,Billy Sundström,"football back (born 1948), Djurgårdens IF player 1974–1975"
catharina-svensson,Catharina Svensson,"football back (born 1968), Djurgårdens IF player 1968–1990"
gottfrid-svensson,Gottfrid Svensson,"football player (born 1889), Djurgårdens IF player 1919–1922"
henry-svensson,Henry Svensson,"football forward (born 1944), Djurgårdens IF player 1967–1968"
harry-svensson,Harry Svensson,"football center (born 1945), Djurgårdens IF player 1975–1976"
jan-svensson,Jan Svensson,"football mittfältare (born 1944), Djurgårdens IF player 1970–1971"
kurt-svensson,Kurt Svensson,"football forward (born 1940), Djurgårdens IF player 1963–1964"
leif-svensson,Leif Svensson,"football back (born 1951), Djurgårdens IF player 1980–1981"
ove-svensson,Ove Svensson,"football forward (born 1949), Djurgårdens IF player 1973–1974"
stefan-svensson,Stefan Svensson,"football försvarare (born 1958), Djurgårdens IF player 1985–1986"
svenake-svensson,Svenåke Svensson,"football back (born 1950), Djurgårdens IF player 1973–1974"
victoria-svensson,Victoria Svensson,"football anfallare (born 1977), Djurgårdens IF player 2003–2009"
malin-swedberg,Malin Swedberg,"football anfallare (born 1968), Djurgårdens IF player 1991–1992"
kjell-safstrom,Kjell Säfström,"football forward (born 1947), Djurgårdens IF player 1963–1964"
jan-safvergard,Jan Säfvergård,football player (born )
hans-sarkijarvi,Hans Särkijärvi,"football forward (born 1957), Djurgårdens IF player 1981–1982"
lars-sattare,Lars Sättare,"football forward (born 1944), Djurgårdens IF player 1964–1965"
"lars-gustaf-saaf"" class=""ek-link"">Sääf, Lars Gustaf <a href=""https://difhistoria.se/inga-soderbaum",Inga Söderbaum,football player (born )
staffan-soderberg,Staffan Söderberg,"football back (born 1953), Djurgårdens IF player 1953–1974"
sten-knata-soderberg,Sten Söderberg,football Moderklubb: (born 1893)
hakan-sodergren,Håkan Södergren,"football forward (born 1959), Djurgårdens IF player 1989–1990"
seidy-soderholm,Seidy Söderholm,"football Mittfältare (born 1970), Djurgårdens IF player 1988–1990"
kent-soderlind,Kent Söderlind,"football back (born 1949), Djurgårdens IF player 1970–1971"
valter-soderman,Valter Söderman,"football forward (born 1904), Djurgårdens IF player 1931–1932"
gustaf-soderstrom,Gustaf Söderström,football player (born 1865)
hugo-soderstrom,Hugo Söderström,"football försvarare (born 1902), Djurgårdens IF player 1935–1936"
tim-soderstrom,Tim Söderström,"football försvarare (born 1994), Djurgårdens IF player 1994–2013"
tommy-soderstrom,Tommy Söderström,"football målvakt (born 1969), Djurgårdens IF player 1998–1999"
linus-tagesson,Linus Tagesson,"football ytterback (born 2002), Djurgårdens IF player 2021–2022"
olle-tandberg,Olle Tandberg,"football player (born 1918), Djurgårdens IF player 1936–1940"
filip-tasic,Filip Tasic,"football mittfältare (born 1998), Djurgårdens IF player 1998–2016"
jan-janne-tauer,Jan Tauer,"football vänsterback (born 1983), Djurgårdens IF player 2008–2009"
mikael-tellqvist,Mikael Tellqvist,"football målvakt (born 1979), Djurgårdens IF player 1999–2000"
mikael-thelven,Mikael Thelvén,"football back (born 1961), Djurgårdens IF player 1983–1984"
tage-thomsson,Tage Thomsson,"football back (born 1952), Djurgårdens IF player 1972–1973"
elisabeth-thorsson,Elisabeth Thorsson,"football player (born 1938), Djurgårdens IF player 1954–1960"
kurt-thulin,Kurt Thulin,"football forward (born 1939), Djurgårdens IF player 1966–1969"
sara-thunebro,Sara Thunebro,"football försvarare (born 1979), Djurgårdens IF player 2008–2009"
peter-tibbing,Peter Tibbing,"football player (born 1949), Djurgårdens IF player 1965–1966"
simon-tibbling,Simon Tibbling,"football mittfältare (born 1994), Djurgårdens IF player 2013–2014"
gustaf-tibell,Gustaf Tibell,football player (born 1872)
janny-timisela,Janny Timisela,"football mittfältare (born 1962), Djurgårdens IF player 1962–1990"
daniel-tjarnqvist,Daniel Tjärnqvist,"football back (born 1976), Djurgårdens IF player 1999–2000"
mathias-tjarnqvist,Mathias Tjärnqvist,"football forward (born 1979), Djurgårdens IF player 2001–2002"
joona-toivio,Joona Toivio,"football försvarare (born 1988), Djurgårdens IF player 2011–2012"
carl-johan-tornborg,Carl-Johan Tornborg,"football centerhalv (born 1920), Djurgårdens IF player 1946–1947"
ulf-torstensson,Ulf Torstensson,"football back (born 1945), Djurgårdens IF player 1967–1968"
sharbel-touma,Sharbel Touma,"football mittfältare (born 1979), Djurgårdens IF player 1999–2010"
pa-dembo-touray,Pa Dembo Touray,"football målvakt (born 1980), Djurgårdens IF player 2010–2011"
sven-tumba,Sven Tumba,"football anfallare (born 1931), Djurgårdens IF player 1965–1966"
buya-turay,Buya Turay,"football anfallare (born 1995), Djurgårdens IF player 1995–2019"
hans-tvilling,Hans Tvilling,"football anfallare (born 1928), Djurgårdens IF player 1956–1957"
stig-tvilling,Stig Tvilling,"football anfallare (born 1928), Djurgårdens IF player 1959–1960"
volker-tonsfeldt,Volker Tönsfeldt,"football mittfältare, anfallare (born 1952), Djurgårdens IF player 1981–1982"
fredrik-ulvestad,Fredrik Ulvestad,"football mittfältare (born 1992), Djurgårdens IF player 2018–2019"
felix-va,Felix Vá,"football Ytterforward (born 1998), Djurgårdens IF player 1998–2023"
tommi-vaiho,Tommi Vaiho,"football målvakt (born 1988), Djurgårdens IF player 2019–2023"
peter-vanky,Peter Vánky,"football player (born 1968), Djurgårdens IF player 1987–2006"
aleksandr-vasyutin,Aleksandr Vasyutin,"football målvakt (born 1995), Djurgårdens IF player 2021–2022"
lukas-vejdemo,Lukas Vejdemo,"football forward (born 1996), Djurgårdens IF player 2017–2022"
edvin-vesterby,Edvin Vesterby,"football player (born 1927), Djurgårdens IF player 1952–1956"
petra-viklund,Petra Viklund,"football målvakt (born 1969), Djurgårdens IF player 1991–1992"
jan-viktorsson,Jan Viktorsson,"football forward (born 1964), Djurgårdens IF player 1990–1991"
carl-von-essen,Carl von Essen,"football player (born 1940), Djurgårdens IF player 1975–1976"
ulrika-von-schreeb,Ulrika von Schreeb,"football målvakt (born 1965), Djurgårdens IF player 1989–1991"
anneli-wahlberg,Anneli Wahlberg,"football forward (born 1975), Djurgårdens IF player 1992–1993"
oskar-wahlstrom,Oskar Wahlström,"football målvakt (born 1976), Djurgårdens IF player 2008–2009"
kevin-walker,Kevin Walker,"football mittfältare (born 1989), Djurgårdens IF player 2018–2019"
peter-wallen,Peter Wallén,"football forward (born 1965), Djurgårdens IF player 1983–1988"
gustaf-oscar-wallenberg,Gustaf Oscar Wallenberg,football player (born )
axel-wallenborg,Axel Wallenborg,"football försvarare (born 2001), Djurgårdens IF player 2021–2022"
anna-wallin,Anna Wallin,"football back (born 1976), Djurgårdens IF player 1995–1996"
claes-goran-wallin,Claes-Göran Wallin,"football forward (born 1952), Djurgårdens IF player 1979–1980"
hans-wallin,Hans Wallin,"football forward (born 1954), Djurgårdens IF player 1974–1975"
peter-wallin,Peter Wallin,"football forward (born 1957), Djurgårdens IF player 1979–1980"
johan-wallinder,Johan Wallinder,"football mittfältare (born 1975), Djurgårdens IF player 2001–2002"
mats-waltin,Mats Waltin,"football back (born 1953), Djurgårdens IF player 1983–1989"
rolf-wanhainen,Rolf Wanhainen,"football målvakt (born 1972), Djurgårdens IF player 1972–1998"
birger-warneby,Birger Warneby,"football centerhalv/Högerhalvback (born 1910), Djurgårdens IF player 1938–1939"
vivi-anne-wassdahl,Vivi-Anne Wassdahl,"football player (born 1932), Djurgårdens IF player 1932–1958"
johnny-wendt,Johnny Wendt,"football mittfältare (born 1965), Djurgårdens IF player 1965–1985"
tina-wennberg,Tina Wennberg,"football back (born 1965), Djurgårdens IF player 1989–1990"
ake-wennerlund,Åke Wennerlund,"football back (born 1929), Djurgårdens IF player 1952–1953"
erik-wenngren,Erik Wenngren,football Moderklubb: (born )
anders-westberg,Anders Westberg,"football anfallare (born 1963), Djurgårdens IF player 1963–1982"
mats-westerberg,Mats Westerberg,"football forward (born 1963), Djurgårdens IF player 1963–1982"
gosta-westerlund,Gösta Westerlund,"football forward (born 1936), Djurgårdens IF player 1966–1967"
mikael-westling,Mikael Westling,"football målvakt (born 1964), Djurgårdens IF player 1982–1983"
rikard-westling,Rikard Westling,football målvakt (born 1899)
henrik-westman,Henrik Westman,"football mittfältare (born 1963), Djurgårdens IF player 1963–1983"
christer-wiberg,Christer Wiberg,"football målvakt (born 1951), Djurgårdens IF player 1969–1975"
thure-wickberg,Thure Wickberg,"football anfallare (born 1919), Djurgårdens IF player 1940–1941"
ragnar-wicksell,Ragnar Wicksell,"football Moderklubb: (born 1892), Djurgårdens IF player 1920–1912"
ingvar-widgren,Ingvar Widgren,"football forward (born 1941), Djurgårdens IF player 1941–1959"
nils-widgren,Nils Widgren,football player (born 1875)
kay-wiestal,Kay Wiestål,"football anfallare (born 1940), Djurgårdens IF player 1966–1967"
gustav-wikheim,Gustav Wikheim,"football ytter (born 1993), Djurgårdens IF player 2022–2023"
anders-wiking,Anders Wiking,"football målvakt (born 1947), Djurgårdens IF player 1966–1967"
lars-goran-wiklander,Lars-Göran Wiklander,"football forward (born 1970), Djurgårdens IF player 1998–1999"
sven-olof-wikman,Sven-Olof Wikman,"football anfallare (born 1923), Djurgårdens IF player 1923–1946"
per-allan-wikstrom,Per-Allan Wikström,"football forward (born 1951), Djurgårdens IF player 1979–1980"
ake-wilhelmsson,Åke Wilhelmsson,"football forward (born 1923), Djurgårdens IF player 1950–1951"
christer-willborg,Christer Willborg,"football försvarare (born 1962), Djurgårdens IF player 1962–1980"
gary-williams,Gary Williams,"football försvarare (born 1959), Djurgårdens IF player 1985–1986"
hans-wilton,Hans Wilton,football player (born 1910)
eddie-wingren,Eddie Wingren,"football back (born 1940), Djurgårdens IF player 1966–1967"
benny-winthe,Benny Winthe,"football player (born 1940), Djurgårdens IF player 1965–1966"
per-wiman,Per Wiman,"football anfallare (born 1958), Djurgårdens IF player 1958–1979"
aslak-witry,Aslak Witry,"football ytterback (born 1996), Djurgårdens IF player 1996–2019"
rune-wodelius,Rune Wodelius,"football center (born 1921), Djurgårdens IF player 1921–1946"
harry-wolff,Harry Wolff,"football player (born 1905), Djurgårdens IF player 1927–1927"
samuel-wowoah,Samuel Wowoah,"football anfallare (born 1976), Djurgårdens IF player 2002–2003"
christer-youssef,Christer Youssef,"football mittfältare (born 1987), Djurgårdens IF player 2011–2012"
mats-ytter,Mats Ytter,"football målvakt (born 1963), Djurgårdens IF player 1985–1988"
alexander-ytterell,Alexander Ytterell,"football back (born 1991), Djurgårdens IF player 1991–2022"
billy-zetherlund,Billy Zetherlund,"football player (born 1910), Djurgårdens IF player 1931–1932"
bertz-zetterberg,Bertz Zetterberg,"football back (born 1930), Djurgårdens IF player 1956–1957"
jacob-widell-zetterstrom,Jacob Widell Zetterström,"football Målvakt (born 1998), Djurgårdens IF player 2022–2023"
karl-erik-zetterstrom,Karl-Erik Zetterström,"football player (born 1930), Djurgårdens IF player 1963–1964"
pagguy-zunda,Pagguy Zunda,"football anfallare (born 1983), Djurgårdens IF player 1983–2000"
ulrika-ahlund,Ulrika Åhlund,"football målvakt (born 1973), Djurgårdens IF player 1973–1990"
lars-ahs,Lars Åhs,"football anfallare (born 1948), Djurgårdens IF player 1973–1974"
bengt-akerblom,Bengt Åkerblom,"football forward (born 1967), Djurgårdens IF player 1988–1989"
stig-akerstrom,Stig Åkerström,"football anfallare (born 1943), Djurgårdens IF player 1970–1971"
ronald-aman,Ronald Åman,"football försvarare (born 1957), Djurgårdens IF player 1983–1984"
jan-aslund,Jan Åslund,"football anfallare (born 1935), Djurgårdens IF player 1962–1963"
martin-aslund,Martin Åslund,"football mittfältare (born 1976), Djurgårdens IF player 1995–1996"
lars-astrand,Lars Åstrand,"football försvarare (born 1965), Djurgårdens IF player 1965–1987"
carl-goran-oberg,Carl-Göran Öberg,"football forward (born 1938), Djurgårdens IF player 1961–1962"
lennart-oberg,Lennart Öberg,football player (born 1913)
axel-ofversten,Axel Öfverstén,football player (born 1866)
liam-ohgren,Liam Öhgren,"football forward (born 2004), Djurgårdens IF player 2021–2022"
jens-ohling,Jens Öhling,"football forward (born 1962), Djurgårdens IF player 1995–1996"
christer-ohrman,Christer Öhrman,football player (born )
jan-ohman,Jan Öhman,"football ytter (born 1942), Djurgårdens IF player 1966–1967"
bengt-ohrman,Bengt Öhrman,football player (born )
jimmy-olvestad,Jimmy Ölvestad,"football forward (born 1980), Djurgårdens IF player 2011–2012"
mattias-ostberg,Mattias Östberg,"football försvarare (born 1977), Djurgårdens IF player 2013–2014"
hans-ostergren,Hans Östergren,football player (born )
lars-ostergren,Lars Östergren,football player (born )
irja-osterholm,Irja Österholm,"football mittfält (born 1959), Djurgårdens IF player 1982–1983"
noah-ostlund,Noah Östlund,"football forward (born 2004), Djurgårdens IF player 2021–2022"
thomas-ostlund,Thomas Östlund,"football målvakt (born 1965), Djurgårdens IF player 1994–1995"
