id,name,desc,type,url,wikidata
827,Örjan Dahlgren,"Swedish association football player, played for BoIS, active ?, born 1935-12-29",Q5,https://boishistoria.se/visa-data/?what=spelare&id=827&link=visa-data,
3670,Edvin Dahlqvist,"Swedish association football player, played for BoIS, active ?, born 1999-06-14",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3670&link=visa-data,Q63801141
3557,Beck Dane Wallgård,"Swedish association football player, played for BoIS, active ?, born 1999-10-26",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3557&link=visa-data,
640,Per-Erik Danielsson,"Swedish association football player, played for BoIS, active ?, born 1966-10-03",Q5,https://boishistoria.se/visa-data/?what=spelare&id=640&link=visa-data,
73,Bengt Danland,"Swedish association football player, played for BoIS, active ?, born 1936-04-16",Q5,https://boishistoria.se/visa-data/?what=spelare&id=73&link=visa-data,
629,Paul Dejenfelt,"Swedish association football player, played for BoIS, active ?, born 1955-05-02",Q5,https://boishistoria.se/visa-data/?what=spelare&id=629&link=visa-data,
334,Ismael Diawara,"Swedish association football player, played for BoIS, active ?, born 1994-11-11",Q5,https://boishistoria.se/visa-data/?what=spelare&id=334&link=visa-data,Q63124075
3671,Ousmane Diawara,"Swedish association football player, played for BoIS, active ?, born 1999-10-10",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3671&link=visa-data,
11,Alan Dodd,"Swedish association football player, played for BoIS, active ?, born 1953-09-20",Q5,https://boishistoria.se/visa-data/?what=spelare&id=11&link=visa-data,Q4706519
3,Abdou-Fatawou Dodja,"Swedish association football player, played for BoIS, active ?, born 1991-12-24",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3&link=visa-data,
8,Afo Dodoo,"Swedish association football player, played for BoIS, active ?, born 1973-11-23",Q5,https://boishistoria.se/visa-data/?what=spelare&id=8&link=visa-data,Q3606209
679,Robert Drwiega,"Swedish association football player, played for BoIS, active ?, born 1983-04-15",Q5,https://boishistoria.se/visa-data/?what=spelare&id=679&link=visa-data,
3678,Robin Dzabic,"Swedish association football player, played for BoIS, active ?, born 2001-04-03",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3678&link=visa-data,
388,John Ebere Ekeh,"Swedish association football player, played for BoIS, active ?, born 1998-12-06",Q5,https://boishistoria.se/visa-data/?what=spelare&id=388&link=visa-data,
84,Bertil Edpalm,"Swedish association football player, played for BoIS, active ?, born 1934-09-29",Q5,https://boishistoria.se/visa-data/?what=spelare&id=84&link=visa-data,
3726,David Edvardsson,"Swedish association football player, played for BoIS, active ?, born 2002-03-05",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3726&link=visa-data,Q113496118
201,Knut Edvinsson,"Swedish association football player, played for BoIS, active ?, born 1930-09-19",Q5,,
172,Edafe Egbedi,"Swedish association football player, played for BoIS, active ?, born 1993-08-05",Q5,https://boishistoria.se/visa-data/?what=spelare&id=172&link=visa-data,Q3047223
3680,Adam Egnell,"Swedish association football player, played for BoIS, active ?, born 1999-09-30",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3680&link=visa-data,Q106425241
618,Ove Ejlertsson,"Swedish association football player, played for BoIS, active ?, born 1935-05-15",Q5,https://boishistoria.se/visa-data/?what=spelare&id=618&link=visa-data,
205,Allan Ek,"Swedish association football player, played for BoIS, active ?, born 1922-07-05",Q5,,
242,Gunnar Ek,"Swedish association football player, played for BoIS, active ?, born 1927-10-10",Q5,https://boishistoria.se/visa-data/?what=spelare&id=242&link=visa-data,
379,Johan Ek,"Swedish association football player, played for BoIS, active ?, born 1899-12-02",Q5,https://boishistoria.se/visa-data/?what=spelare&id=379&link=visa-data,
3588,Viktor Ekblom,"Swedish association football player, played for BoIS, active ?, born 1998-07-15",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3588&link=visa-data,
700,Roy Ekdahl,"Swedish association football player, played for BoIS, active ?, born 1932-01-03",Q5,https://boishistoria.se/visa-data/?what=spelare&id=700&link=visa-data,
541,Mats Ekelund,"Swedish association football player, played for BoIS, active ?, born 1962-09-06",Q5,https://boishistoria.se/visa-data/?what=spelare&id=541&link=visa-data,
647,Peter Ekelund,"Swedish association football player, played for BoIS, active ?, born 1960-07-11",Q5,https://boishistoria.se/visa-data/?what=spelare&id=647&link=visa-data,
517,Marcus Ekheim,"Swedish association football player, played for BoIS, active ?, born 1967-07-12",Q5,https://boishistoria.se/visa-data/?what=spelare&id=517&link=visa-data,Q6758145
547,Matthias Eklund,"Swedish association football player, played for BoIS, active ?, born 1976-07-23",Q5,https://boishistoria.se/visa-data/?what=spelare&id=547&link=visa-data,Q587865
485,Lennart Ekström,"Swedish association football player, played for BoIS, active ?, born 1948-12-17",Q5,https://boishistoria.se/visa-data/?what=spelare&id=485&link=visa-data,
435,Kjell Ekvall,"Swedish association football player, played for BoIS, active ?, born 1911-01-22",Q5,https://boishistoria.se/visa-data/?what=spelare&id=435&link=visa-data,Q124827355
578,Måns Ekvall,"Swedish association football player, played for BoIS, active ?, born 1995-01-04",Q5,https://boishistoria.se/visa-data/?what=spelare&id=578&link=visa-data,Q18238570
217,Fingal Eldh,"Swedish association football player, played for BoIS, active ?, born 1895-09-26",Q5,,
218,Kenneth Elgström,"Swedish association football player, played for BoIS, active ?, born 1956-05-25",Q5,,
23,Alexander R Eliasson,"Swedish association football player, played for BoIS, active ?, born 1985-11-26",Q5,https://boishistoria.se/visa-data/?what=spelare&id=23&link=visa-data,
85,Bertil Engdahl,"Swedish association football player, played for BoIS, active ?, born 1939-10-19",Q5,https://boishistoria.se/visa-data/?what=spelare&id=85&link=visa-data,
304,Henrik Eriksson,"Swedish association football player, played for BoIS, active ?, born None",Q5,https://boishistoria.se/visa-data/?what=spelare&id=304&link=visa-data,
321,Håkan Eriksson,"Swedish association football player, played for BoIS, active ?, born 1956-10-06",Q5,https://boishistoria.se/visa-data/?what=spelare&id=321&link=visa-data,
436,Kjell Eriksson,"Swedish association football player, played for BoIS, active ?, born 1923-12-16",Q5,https://boishistoria.se/visa-data/?what=spelare&id=436&link=visa-data,
794,Torbjörn Eriksson,"Swedish association football player, played for BoIS, active ?, born 1951-03-24",Q5,https://boishistoria.se/visa-data/?what=spelare&id=794&link=visa-data,
86,Bertil Erlandsson,"Swedish association football player, played for BoIS, active ?, born 1948-03-09",Q5,https://boishistoria.se/visa-data/?what=spelare&id=86&link=visa-data,
229,Georg Eterovic,"Swedish association football player, played for BoIS, active ?, born 1967-01-22",Q5,https://boishistoria.se/visa-data/?what=spelare&id=229&link=visa-data,
399,Jonas Evaldsson,"Swedish association football player, played for BoIS, active ?, born 1967-03-20",Q5,https://boishistoria.se/visa-data/?what=spelare&id=399&link=visa-data,
350,Jan Evertsson,"Swedish association football player, played for BoIS, active ?, born 1935-08-16",Q5,https://boishistoria.se/visa-data/?what=spelare&id=350&link=visa-data,
260,Göran Fagerström,"Swedish association football player, played for BoIS, active ?, born 1968-01-15",Q5,https://boishistoria.se/visa-data/?what=spelare&id=260&link=visa-data,
815,Villy Fajersson,"Swedish association football player, played for BoIS, active ?, born 1920-04-15",Q5,https://boishistoria.se/visa-data/?what=spelare&id=815&link=visa-data,
3462,Jihad Fakhouri,"Swedish association football player, played for BoIS, active ?, born 2000-09-09",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3462&link=visa-data,
771,Tomas Fanedl,"Swedish association football player, played for BoIS, active ?, born 1968-11-10",Q5,https://boishistoria.se/visa-data/?what=spelare&id=771&link=visa-data,
810,Viktor Fanedl,"Swedish association football player, played for BoIS, active ?, born 1998-09-12",Q5,https://boishistoria.se/visa-data/?what=spelare&id=810&link=visa-data,
21,Alexander Farnerud,"Swedish association football player, played for BoIS, active ?, born 1984-05-01",Q5,https://boishistoria.se/visa-data/?what=spelare&id=21&link=visa-data,Q1341836
659,Pontus Farnerud,"Swedish association football player, played for BoIS, active ?, born 1980-06-04",Q5,https://boishistoria.se/visa-data/?what=spelare&id=659&link=visa-data,Q526682
3463,Hampus Ferhm,"Swedish association football player, played for BoIS, active ?, born 1999-09-05",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3463&link=visa-data,
133,Christer Fermvik,"Swedish association football player, played for BoIS, active ?, born 1948-05-02",Q5,https://boishistoria.se/visa-data/?what=spelare&id=133&link=visa-data,
336,Italo Fernandez,"Swedish association football player, played for BoIS, active ?, born 1987-06-26",Q5,https://boishistoria.se/visa-data/?what=spelare&id=336&link=visa-data,
688,Ronald Fors,"Swedish association football player, played for BoIS, active ?, born 1943-02-05",Q5,https://boishistoria.se/visa-data/?what=spelare&id=688&link=visa-data,
687,Roland Forsberg,"Swedish association football player, played for BoIS, active ?, born 1929-06-17",Q5,https://boishistoria.se/visa-data/?what=spelare&id=687&link=visa-data,
486,Lennart Forslund,"Swedish association football player, played for BoIS, active ?, born 1930-11-19",Q5,https://boishistoria.se/visa-data/?what=spelare&id=486&link=visa-data,
400,Jonas Forss,"Swedish association football player, played for BoIS, active ?, born 1970-01-12",Q5,https://boishistoria.se/visa-data/?what=spelare&id=400&link=visa-data,
674,Renam Franca,"Swedish association football player, played for BoIS, active ?, born 1988-11-04",Q5,https://boishistoria.se/visa-data/?what=spelare&id=674&link=visa-data,
405,Jonathan Frantzen,"Swedish association football player, played for BoIS, active ?, born 1995-02-25",Q5,https://boishistoria.se/visa-data/?what=spelare&id=405&link=visa-data,
245,Åke Fredriksson,"Swedish association football player, played for BoIS, active ?, born 1929-01-19",Q5,,
7,Adolf Friberg,"Swedish association football player, played for BoIS, active ?, born 1898-11-06",Q5,https://boishistoria.se/visa-data/?what=spelare&id=7&link=visa-data,
36,Anders Friberg,"Swedish association football player, played for BoIS, active ?, born 1975-08-06",Q5,https://boishistoria.se/visa-data/?what=spelare&id=36&link=visa-data,Q3615337
305,Henrik Fridholm,"Swedish association football player, played for BoIS, active ?, born 1978-08-14",Q5,https://boishistoria.se/visa-data/?what=spelare&id=305&link=visa-data,
3517,Melvin Frithzell,"Swedish association football player, played for BoIS, active ?, born 1996-08-09",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3517&link=visa-data,Q30064081
505,Lukas Fritz,"Swedish association football player, played for BoIS, active ?, born 1998-03-10",Q5,https://boishistoria.se/visa-data/?what=spelare&id=505&link=visa-data,
98,Birger Fritz Gräns,"Swedish association football player, played for BoIS, active ?, born 1907-06-12",Q5,https://boishistoria.se/visa-data/?what=spelare&id=98&link=visa-data,
3493,Andreas Fuchs,"Swedish association football player, played for BoIS, active ?, born 1996-03-24",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3493&link=visa-data,
207,Erwin Fuchs,"Swedish association football player, played for BoIS, active ?, born 1940-03-30",Q5,https://boishistoria.se/visa-data/?what=spelare&id=207&link=visa-data,
99,Björn Fure,"Swedish association football player, played for BoIS, active ?, born 1916-10-11",Q5,https://boishistoria.se/visa-data/?what=spelare&id=99&link=visa-data,Q104414717
372,Joakim Gabrielsson,"Swedish association football player, played for BoIS, active ?, born 1972-10-09",Q5,https://boishistoria.se/visa-data/?what=spelare&id=372&link=visa-data,
658,Pierre Gallo,"Swedish association football player, played for BoIS, active ?, born 1975-01-24",Q5,https://boishistoria.se/visa-data/?what=spelare&id=658&link=visa-data,Q3903445
667,Rasmus Gaspar Nilsson,"Swedish association football player, played for BoIS, active ?, born 1998-03-25",Q5,https://boishistoria.se/visa-data/?what=spelare&id=667&link=visa-data,
119,Calle Genberg,"Swedish association football player, played for BoIS, active ?, born 1983-07-04",Q5,https://boishistoria.se/visa-data/?what=spelare&id=119&link=visa-data,Q5755408
373,Joakim Gernersson,"Swedish association football player, played for BoIS, active ?, born 1988-02-07",Q5,https://boishistoria.se/visa-data/?what=spelare&id=373&link=visa-data,
523,Mario Gersic,"Swedish association football player, played for BoIS, active ?, born 1967-04-25",Q5,https://boishistoria.se/visa-data/?what=spelare&id=523&link=visa-data,
261,Hans Green,"Swedish association football player, played for BoIS, active ?, born 1905-10-22",Q5,,
14,Albert Gudmundsson,"Swedish association football player, played for BoIS, active ?, born 1958-04-30",Q5,https://boishistoria.se/visa-data/?what=spelare&id=14&link=visa-data,
3491,Per Gulda,"Swedish association football player, played for BoIS, active ?, born 1991-01-07",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3491&link=visa-data,
222,Fredrik Gunnarsson,"Swedish association football player, played for BoIS, active ?, born 1996-09-23",Q5,https://boishistoria.se/visa-data/?what=spelare&id=222&link=visa-data,
106,Bo Gustafsson,"Swedish association football player, played for BoIS, active ?, born 1948-03-16",Q5,https://boishistoria.se/visa-data/?what=spelare&id=106&link=visa-data,
243,Gunnar Gustafsson,"Swedish association football player, played for BoIS, active ?, born 1928-07-29",Q5,https://boishistoria.se/visa-data/?what=spelare&id=243&link=visa-data,
772,Thomas Gustafsson,"Swedish association football player, played for BoIS, active ?, born 1966-01-18",Q5,https://boishistoria.se/visa-data/?what=spelare&id=772&link=visa-data,
3479,Tommy Gustafsson,"Swedish association football player, played for BoIS, active ?, born None",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3479&link=visa-data,
809,Victor Gustafsson,"Swedish association football player, played for BoIS, active ?, born 1997-05-07",Q5,https://boishistoria.se/visa-data/?what=spelare&id=809&link=visa-data,
270,Åke Gustafsson,"Swedish association football player, played for BoIS, active ?, born 1935-03-10",Q5,,
271,Tommy Gustavsson,"Swedish association football player, played for BoIS, active ?, born 1948-07-02",Q5,,
811,Viktor Gustavsson,"Swedish association football player, played for BoIS, active ?, born 1997-05-07",Q5,https://boishistoria.se/visa-data/?what=spelare&id=811&link=visa-data,
258,Günther Göken,"Swedish association football player, played for BoIS, active ?, born 1946-12-10",Q5,https://boishistoria.se/visa-data/?what=spelare&id=258&link=visa-data,
2,Abdo Hadrous,"Swedish association football player, played for BoIS, active ?, born 1997-05-11",Q5,https://boishistoria.se/visa-data/?what=spelare&id=2&link=visa-data,
261,Göran Hagberg,"Swedish association football player, played for BoIS, active ?, born 1947-11-08",Q5,https://boishistoria.se/visa-data/?what=spelare&id=261&link=visa-data,Q1369560
663,Ragnar Hagman,"Swedish association football player, played for BoIS, active ?, born 1924-01-04",Q5,https://boishistoria.se/visa-data/?what=spelare&id=663&link=visa-data,
707,Samir Haiba,"Swedish association football player, played for BoIS, active ?, born 1979-02-16",Q5,https://boishistoria.se/visa-data/?what=spelare&id=707&link=visa-data,
3674,Ardi Hajdari,"Swedish association football player, played for BoIS, active ?, born 2003-01-20",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3674&link=visa-data,
3449,Jetmir Haliti,"Swedish association football player, played for BoIS, active ?, born 1996-09-14",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3449&link=visa-data,Q56072718
37,Anders Hall,"Swedish association football player, played for BoIS, active ?, born 1966-09-16",Q5,https://boishistoria.se/visa-data/?what=spelare&id=37&link=visa-data,
16,Albin Hallbäck,"Swedish association football player, played for BoIS, active ?, born 1902-04-06",Q5,https://boishistoria.se/visa-data/?what=spelare&id=16&link=visa-data,
474,Leif Hallbäck,"Swedish association football player, played for BoIS, active ?, born 1958-09-21",Q5,https://boishistoria.se/visa-data/?what=spelare&id=474&link=visa-data,
748,Sture Hallén,"Swedish association football player, played for BoIS, active ?, born 1919-11-05",Q5,https://boishistoria.se/visa-data/?what=spelare&id=748&link=visa-data,
187,Erik Halling,"Swedish association football player, played for BoIS, active ?, born 1912-08-13",Q5,https://boishistoria.se/visa-data/?what=spelare&id=187&link=visa-data,
95,Bill Halvorsen,"Swedish association football player, played for BoIS, active ?, born 1987-05-08",Q5,https://boishistoria.se/visa-data/?what=spelare&id=95&link=visa-data,Q16633012
3484,Roar Hansen,"Swedish association football player, played for BoIS, active ?, born None",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3484&link=visa-data,
74,Bengt Hansson,"Swedish association football player, played for BoIS, active ?, born 1931-03-10",Q5,https://boishistoria.se/visa-data/?what=spelare&id=74&link=visa-data,
87,Bertil Hansson,"Swedish association football player, played for BoIS, active ?, born None",Q5,https://boishistoria.se/visa-data/?what=spelare&id=87&link=visa-data,
289,Börje Hansson,"Swedish association football player, played for BoIS, active ?, born 1922-05-16",Q5,,
834,Christian Hansson,"Swedish association football player, played for BoIS, active ?, born 1980-01-01",Q5,https://boishistoria.se/visa-data/?what=spelare&id=834&link=visa-data,
291,Christian Hansson,"Swedish association football player, played for BoIS, active ?, born 1976-10-24",Q5,,
212,Filip Hansson,"Swedish association football player, played for BoIS, active ?, born 1990-11-29",Q5,https://boishistoria.se/visa-data/?what=spelare&id=212&link=visa-data,
833,Fredrik Hansson,"Swedish association football player, played for BoIS, active ?, born 1984-02-19",Q5,https://boishistoria.se/visa-data/?what=spelare&id=833&link=visa-data,
262,Göran Hansson,"Swedish association football player, played for BoIS, active ?, born 1947-01-16",Q5,https://boishistoria.se/visa-data/?what=spelare&id=262&link=visa-data,
295,Harry Hansson,"Swedish association football player, played for BoIS, active ?, born 1902-05-24",Q5,,
296,Knut Hansson,"Swedish association football player, played for BoIS, active ?, born 1911-05-09",Q5,,Q1777645
487,Lennart Hansson,"Swedish association football player, played for BoIS, active ?, born 1931-09-14",Q5,https://boishistoria.se/visa-data/?what=spelare&id=487&link=visa-data,Q6522739
518,Marcus Hansson,"Swedish association football player, played for BoIS, active ?, born 1986-10-04",Q5,https://boishistoria.se/visa-data/?what=spelare&id=518&link=visa-data,
726,Stefan Hansson,"Swedish association football player, played for BoIS, active ?, born 1958-03-30",Q5,https://boishistoria.se/visa-data/?what=spelare&id=726&link=visa-data,
300,Stefan Hansson,"Swedish association football player, played for BoIS, active ?, born 1977-01-12",Q5,,
633,Per Harrysson,"Swedish association football player, played for BoIS, active ?, born 1967-02-20",Q5,https://boishistoria.se/visa-data/?what=spelare&id=633&link=visa-data,Q2070000
103,Björn-Tore Haugen,"Swedish association football player, played for BoIS, active ?, born 1964-02-13",Q5,https://boishistoria.se/visa-data/?what=spelare&id=103&link=visa-data,
3681,Erik Hedenquist,"Swedish association football player, played for BoIS, active ?, born 1999-03-02",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3681&link=visa-data,
791,Tony Hedin,"Swedish association football player, played for BoIS, active ?, born 1976-04-09",Q5,https://boishistoria.se/visa-data/?what=spelare&id=791&link=visa-data,
38,Anders Hedqvist,"Swedish association football player, played for BoIS, active ?, born 1958-01-10",Q5,https://boishistoria.se/visa-data/?what=spelare&id=38&link=visa-data,
411,Jörgen Hegdahl,"Swedish association football player, played for BoIS, active ?, born 1970-06-04",Q5,https://boishistoria.se/visa-data/?what=spelare&id=411&link=visa-data,
506,Magnus Hegdahl,"Swedish association football player, played for BoIS, active ?, born 1967-02-10",Q5,https://boishistoria.se/visa-data/?what=spelare&id=506&link=visa-data,
3677,Sam Hegdal,"Swedish association football player, played for BoIS, active ?, born 2005-09-09",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3677&link=visa-data,
380,Johan Heide,"Swedish association football player, played for BoIS, active ?, born 1988-02-16",Q5,https://boishistoria.se/visa-data/?what=spelare&id=380&link=visa-data,
3587,Melker Heier,"Swedish association football player, played for BoIS, active ?, born 2001-05-08",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3587&link=visa-data,Q108700707
64,Audun Helgason,"Swedish association football player, played for BoIS, active ?, born 1974-06-18",Q5,https://boishistoria.se/visa-data/?what=spelare&id=64&link=visa-data,
598,Odair Hellman,"Swedish association football player, played for BoIS, active ?, born 1977-01-22",Q5,https://boishistoria.se/visa-data/?what=spelare&id=598&link=visa-data,
3388,Christian Helmvik,"Swedish association football player, played for BoIS, active ?, born 1979-08-21",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3388&link=visa-data,
314,Bengt-Olof Hemby,"Swedish association football player, played for BoIS, active ?, born 1932-07-07",Q5,,
219,Freddy Herlin,"Swedish association football player, played for BoIS, active ?, born 1940-04-28",Q5,https://boishistoria.se/visa-data/?what=spelare&id=219&link=visa-data,
606,Olle Hermansen,"Swedish association football player, played for BoIS, active ?, born 1916-04-23",Q5,https://boishistoria.se/visa-data/?what=spelare&id=606&link=visa-data,
309,Henry Hermansson,"Swedish association football player, played for BoIS, active ?, born 1925-04-23",Q5,https://boishistoria.se/visa-data/?what=spelare&id=309&link=visa-data,
3622,Svante Hildeman,"Swedish association football player, played for BoIS, active ?, born 1995-06-11",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3622&link=visa-data,Q108689044
238,Gretar Hjartarsson,"Swedish association football player, played for BoIS, active ?, born 1977-11-26",Q5,https://boishistoria.se/visa-data/?what=spelare&id=238&link=visa-data,
381,Johan Hjelte,"Swedish association football player, played for BoIS, active ?, born 1967-08-14",Q5,https://boishistoria.se/visa-data/?what=spelare&id=381&link=visa-data,
557,Mikael Hjelte,"Swedish association football player, played for BoIS, active ?, born 1961-05-23",Q5,https://boishistoria.se/visa-data/?what=spelare&id=557&link=visa-data,
422,Kenneth Hjertsson,"Swedish association football player, played for BoIS, active ?, born 1950-07-25",Q5,https://boishistoria.se/visa-data/?what=spelare&id=422&link=visa-data,
681,Robin Hofsö,"Swedish association football player, played for BoIS, active ?, born 1994-01-15",Q5,https://boishistoria.se/visa-data/?what=spelare&id=681&link=visa-data,
100,Björn Hofvendahl,"Swedish association football player, played for BoIS, active ?, born 1974-04-10",Q5,https://boishistoria.se/visa-data/?what=spelare&id=100&link=visa-data,
434,Kjeld Holm,"Swedish association football player, played for BoIS, active ?, born 1946-10-16",Q5,https://boishistoria.se/visa-data/?what=spelare&id=434&link=visa-data,
444,Knut Holm,"Swedish association football player, played for BoIS, active ?, born 1906-12-06",Q5,https://boishistoria.se/visa-data/?what=spelare&id=444&link=visa-data,Q134711372
527,Martin Holm,"Swedish association football player, played for BoIS, active ?, born 1991-06-08",Q5,https://boishistoria.se/visa-data/?what=spelare&id=527&link=visa-data,
766,Tage Holm,"Swedish association football player, played for BoIS, active ?, born 1910-02-21",Q5,https://boishistoria.se/visa-data/?what=spelare&id=766&link=visa-data,
622,Patrik Holmgren,"Swedish association football player, played for BoIS, active ?, born 1987-05-27",Q5,https://boishistoria.se/visa-data/?what=spelare&id=622&link=visa-data,
330,Lennart Holmqvist,"Swedish association football player, played for BoIS, active ?, born 1933-01-09",Q5,,Q106811202
763,Sölve Holmstedt,"Swedish association football player, played for BoIS, active ?, born 1907-06-22",Q5,https://boishistoria.se/visa-data/?what=spelare&id=763&link=visa-data,
332,Valter Holmstedt,"Swedish association football player, played for BoIS, active ?, born 1896-05-20",Q5,,
153,Dale Hopson,"Swedish association football player, played for BoIS, active ?, born 1992-09-13",Q5,https://boishistoria.se/visa-data/?what=spelare&id=153&link=visa-data,
122,Carl Hult,"Swedish association football player, played for BoIS, active ?, born 1900-12-12",Q5,https://boishistoria.se/visa-data/?what=spelare&id=122&link=visa-data,Q124580313
3472,Carl-Erik Hult,"Swedish association football player, played for BoIS, active ?, born None",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3472&link=visa-data,
475,Leif Hult,"Swedish association football player, played for BoIS, active ?, born 1946-01-16",Q5,https://boishistoria.se/visa-data/?what=spelare&id=475&link=visa-data,
22,Alexander Hylander,"Swedish association football player, played for BoIS, active ?, born 1997-02-11",Q5,https://boishistoria.se/visa-data/?what=spelare&id=22&link=visa-data,
88,Bertil Håkansson,"Swedish association football player, played for BoIS, active ?, born 1949-04-27",Q5,https://boishistoria.se/visa-data/?what=spelare&id=88&link=visa-data,
394,Johnny Håkansson,"Swedish association football player, played for BoIS, active ?, born 1942-08-04",Q5,https://boishistoria.se/visa-data/?what=spelare&id=394&link=visa-data,
418,Karl Håkansson,"Swedish association football player, played for BoIS, active ?, born 1922-08-16",Q5,https://boishistoria.se/visa-data/?what=spelare&id=418&link=visa-data,
448,Kurt Håkansson,"Swedish association football player, played for BoIS, active ?, born 1922-06-20",Q5,https://boishistoria.se/visa-data/?what=spelare&id=448&link=visa-data,
590,Nils Håkansson,"Swedish association football player, played for BoIS, active ?, born 1903-10-02",Q5,https://boishistoria.se/visa-data/?what=spelare&id=590&link=visa-data,
244,Gunnar Hägg,"Swedish association football player, played for BoIS, active ?, born 1914-11-13",Q5,https://boishistoria.se/visa-data/?what=spelare&id=244&link=visa-data,
3755,Frederik Ihler,"Swedish association football player, played for BoIS, active ?, born 2003-06-25",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3755&link=visa-data,
528,Martin Ingelsson,"Swedish association football player, played for BoIS, active ?, born 1985-02-27",Q5,https://boishistoria.se/visa-data/?what=spelare&id=528&link=visa-data,
346,Henry Isberg,"Swedish association football player, played for BoIS, active ?, born 1924-10-28",Q5,,
553,Meriton Istrefi,"Swedish association football player, played for BoIS, active ?, born 1997-05-01",Q5,https://boishistoria.se/visa-data/?what=spelare&id=553&link=visa-data,
671,Ray Jacobsen,"Swedish association football player, played for BoIS, active ?, born 1953-12-31",Q5,https://boishistoria.se/visa-data/?what=spelare&id=671&link=visa-data,
134,Christer Jacobsson,"Swedish association football player, played for BoIS, active ?, born 1951-01-26",Q5,https://boishistoria.se/visa-data/?what=spelare&id=134&link=visa-data,
467,Lars-Arne Jacobsson,"Swedish association football player, played for BoIS, active ?, born 1964-05-11",Q5,https://boishistoria.se/visa-data/?what=spelare&id=467&link=visa-data,
676,Rickard Jacobsson,"Swedish association football player, played for BoIS, active ?, born 1961-07-27",Q5,https://boishistoria.se/visa-data/?what=spelare&id=676&link=visa-data,
46,Andreas Jakobsson,"Swedish association football player, played for BoIS, active ?, born 1972-10-06",Q5,https://boishistoria.se/visa-data/?what=spelare&id=46&link=visa-data,Q498468
158,Daniel Jarl,"Swedish association football player, played for BoIS, active ?, born 1992-04-13",Q5,https://boishistoria.se/visa-data/?what=spelare&id=158&link=visa-data,Q5880275
61,Arton Jashari,"Swedish association football player, played for BoIS, active ?, born 1995-04-28",Q5,https://boishistoria.se/visa-data/?what=spelare&id=61&link=visa-data,
3625,Camil Jebara,"Swedish association football player, played for BoIS, active ?, born 2003-01-19",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3625&link=visa-data,Q121913586
567,Mirza Jelecak,"Swedish association football player, played for BoIS, active ?, born 1983-03-02",Q5,https://boishistoria.se/visa-data/?what=spelare&id=567&link=visa-data,
835,Kevin Jensen,"Swedish association football player, played for BoIS, active ?, born 2001-06-15",Q5,https://boishistoria.se/visa-data/?what=spelare&id=835&link=visa-data,Q74295637
603,Ole Jensen,"Swedish association football player, played for BoIS, active ?, born 1962-05-19",Q5,https://boishistoria.se/visa-data/?what=spelare&id=603&link=visa-data,
727,Stefan Jensen,"Swedish association football player, played for BoIS, active ?, born 1951-03-19",Q5,https://boishistoria.se/visa-data/?what=spelare&id=727&link=visa-data,
430,Kim Jeppsson,"Swedish association football player, played for BoIS, active ?, born 1989-02-02",Q5,https://boishistoria.se/visa-data/?what=spelare&id=430&link=visa-data,
476,Leif Jeppsson,"Swedish association football player, played for BoIS, active ?, born 1930-09-08",Q5,https://boishistoria.se/visa-data/?what=spelare&id=476&link=visa-data,
3485,Mats Jingblad,"Swedish association football player, played for BoIS, active ?, born None",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3485&link=visa-data,
648,Peter Joelsson,"Swedish association football player, played for BoIS, active ?, born 1963-08-04",Q5,https://boishistoria.se/visa-data/?what=spelare&id=648&link=visa-data,
3386,Mathias Johannesson,"Swedish association football player, played for BoIS, active ?, born 1979-06-18",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3386&link=visa-data,
3684,Jazz Johansen,"Swedish association football player, played for BoIS, active ?, born 2003-06-16",Q5,https://boishistoria.se/visa-data/?what=spelare&id=3684&link=visa-data,
366,Axel Johansson,"Swedish association football player, played for BoIS, active ?, born 1907-10-02",Q5,,Q124542499
113,Boris Johansson,"Swedish association football player, played for BoIS, active ?, born 1959-07-02",Q5,https://boishistoria.se/visa-data/?what=spelare&id=113&link=visa-data,
