id,name,desc
225596449,Per Bilén,Per Jonas Bilén Född: 6 april 1965 Ishockeyspelare Position: back Moderklubb: Boro/Vetlanda HC Säsonger Matcher Mål Assist Poäng 1984/85 1 0 1 1 1985/86 11 1 0 1
225596450,Dan Bingestam,Dan Eddy Bingestam Född: 2 mars 1951 Fotbollsspelare Position: försvarare Moderklubb: Älvsjö AIK 2 säsonger. 8 matcher. 1 mål. 1972 7 1 1973 1 0
225596451,Anna Bjurström,Anna Maria Bjurström Född: 18 januari 1972 Fotbollsspelare Position: forward Nummer: 18 Moderklubb: IFK Lidingö 1988 1989
225596452,Carl Björk,Carl Thomas Kenneth Björk Född: 4 februari 1992 Fotbollsspelare Position: anfallare Moderklubb: Tungelsta IF 1 säsong. 6 matcher. 1 mål. 2011 6 1
225596453,Stefan Björk,Lars Stefan Björk Född: 10 september 1976 Ishockeyspelare Position: back Moderklubb: Vallentuna BK Säsonger Matcher Mål Assist Poäng 1995/96 30 0 0 0 1996/97 38 1 4 5
225596454,August Björkdahl,Carl August Björkdahl Född: 15 december 1873 Medlem: 34 Styrelseledamot: 1892-1896
225596455,Johan Björkdahl,"Johan Alfred Björkdahl Född: 12 september 1875 Medlem: 33 Styrelseledamot 1894-1902, 1904"
225596456,Bo Björkman,Bo Anders Evald Björkman Född: 20 april 1916 Fotbollsspelare Position: ytter Moderklubb: Vara SK 12 säsonger. 38 matcher. 44 mål. 1936/37 16 7 1937/38 – 6 1938/39 – 5 1939/40 – 2 1940/41 – 1 1941/42 – 2 1942/43 – 8 1943/44 – 6 1944/45 14 5 1945/46 5 
225596457,Olle Björkman,Olle (eg Olof) Alexander Björkman Född: 22 januari 1920 Fotbollsspelare Position: Moderklubb: Västerås IK 2 säsonger. 4 matcher. 1 mål. 1944/45 3 1 1945/46 1 0
225596458,Tommy Björkman,Karl Tommy Björkman Född: 16 juni 1934 Ishockeyspelare Position: målvakt Moderklubb: Saltsjöbadens IF Säsonger Matcher Mål Assist Poäng 1957/58 2 – – – 1958/59 – – – – 1959/60 – – – – 1960/61 – – – – 1961/62 – – – – 1962/63 – – – – 1963/64 – – – – 19
225596459,Tim Björkström,Tim Denny Björkström Född: 8 januari 1991 Fotbollsspelare Position: högerback/mittback. Moderklubb: Hanvikens SK 2 säsonger. 47 matcher. 0 mål. 2015 25 0 2016 22 0
225596460,Lasse Björn,"Lars Gunnar Raldo Bjö rn Född: 16 december 1931 Ishockeyspelare Position: back Moderklubb: Djurgårdens IF SM-guld: 9 (1949/50, 1953/54, 1954/55, 1957/58, 1958/59, 1959/60, 1960/61, 1961/62, 1962/53) VM-guld: 2 Stor grabb #35 ishockey Säsonger Matcher"
225596461,Ragnar Blom,Set Ragnar Blom Född: 7 februari 1921 Bandyspelare 2 säsonger. 1940 1941
225596462,Carl Blomgren,Carl Gustaf Gunnar Blomgren Född: 27 december 1872 Medlem: 9 Grundare av Djurgårdens IF
225596463,David Blomgren,David Augustinus Blomgren Född: 6 juli 2003 Ishockeyspelare Position: forward Längd: 182 cm Nummer: 53 Moderklubb: Flemingsbergs IK Säsonger Matcher Mål Assist Poäng 2022/23 49 3 6 9
225596464,Gustaf Blomgren,Frans Gustaf Teodor Blomgren Född: 10 september 1874 Medlem: 17 Grundare av Djurgårdens IF
225596465,Arne Blomqvist,Arne Edvard Blomqvist Född: 13 juli 1921 Fotbollsspelare Position: försvarare Moderklubb: 7 säsonger. 59 matcher. 3 mål. 1944/45 7 2 1945/46 9 1 1946/47 6 0 1947/48 4 0 1948/49 – 0 1949/50 17 0 1950/51 16 0
225596466,Jesper Blomqvist,Lars Jesper Blomqvist Född: 5 februari 1974 Fotbollsspelare Position: mittfältare Moderklubb: Tavelsjö AIK 1 säsong. 9 matcher. 1 mål. 2003 9 1 SM-guld.
225596467,Arto Blomsten,Arto Tapio Blomsten Född: 16 mars 1965 Ishockeyspelare Position: back Moderklubb: Djurgårdens IF Säsonger Matcher Mål Assist Poäng 1983/84 3 0 0 0 1984/85 8 0 0 0 1985/86 8 0 3 3 1986/87 29 2 4 6 1987/88 39 12 6 18 1988/89 40 10 8 18 1989/90 37 5 20 
225596468,Gunnar Blomström,Karl Gunnar Gerhard Blomström Född: 13 januari 1912 Fotbollsspelare Position: anfallare Moderklubb: AIK 5 säsonger. 72 matcher. 25 mål. 1933/34 15 6 1934/35 18 4 1935/36 18 10 1936/37 21 5 1938/39 – 0
225596469,Oscar Bomgren,Clas Oscar Bomgren Född: 15 mars 1879 Backhoppare
225596470,Leif Boork,Leif Erik Boork Född: 3 juli 1949 Ishockeytränare
225596471,G Borg,G. Borg Född: Fotbollsspelare Position: Moderklubb: 1 säsong. 0 mål. 1940/41 – 0
225596472,Jonas Borgar,Jonas Vilhelm Borgar Född: 21 februari 1975 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Assist Poäng 1994/95 4 0 0 0
225596473,Michael Borgqvist,Michael Vitalis Borgqvist Född: 17 december 1967 Fotbollsspelare Position: mittfältare Moderklubb: Spårvägens FF 3 säsonger. 72 matcher. 5 mål. 1997 27 2 1998 23 2 1999 22 1
225596474,Bengt Bornström,Bengt Olof Bornström Född: 6 juni 1934 Ishockeyspelare Position: forward Moderklubb: IK Brage Säsonger Matcher Mål Assist Poäng 1957/58 9 1 4 5
225596475,Dag Bredberg,Dag Karl-Lennart Bredberg Född: 24 april 1955 Ishockeyspelare Position: back Moderklubb: Färjestad BK Säsonger Matcher Mål Assist Poäng 1979/80 35 9 6 15 1980/81 36 16 12 28 1981/82 36 7 11 18 1982/83 24 6 10 16
225596476,Fredrik Bremberg,Per Fredrik Bremberg Född: 21 juni 1973 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Assist Poäng 1990/91 28 6 4 10 1991/92 39 9 6 15 1992/93 39 9 11 20 1993/94 25 5 8 13 1994/95 40 11 16 27 1995/96 33 12 19 31 19
225596477,Bernt Brick,Bernt (eg Bernhard) Brick Född: 1 oktober 1926 Fotbollsspelare Position: högerytter Moderklubb: AIK 1 säsong. 2 matcher. 0 mål. 1954/55 2 0
225596478,Martin Broberg,Erik Martin Broberg Född: 24 september 1990 Fotbollsspelare Position: mittfältare Moderklubb: Karlskoga SK 3 säsonger. 60 matcher. 5 mål. 2012 9 0 2013 24 1 2014 27 4
225596479,Daniel Brodin,Kenneth Daniel Brodin Född: 9 februari 1990 Ishockeyspelare Position: forward Längd: 186 cm Nummer: 34 Moderklubb: Hanvikens SK Säsonger Matcher Mål Assist Poäng 2008/09 1 0 0 0 2009/10 30 2 3 5 2010/11 51 4 9 13 2011/12 46 2 5 7 2015/16 50 13 11 24 
225596480,Gösta Broström,Gösta Broström Född: Fotbollsspelare Position: Moderklubb: 2 säsonger. 1 mål. 1939/40 – 0 1941/42 – 1
225596481,Jösse Broström,Jösse Broström Född: 26 januari 1911 Fotbollsspelare Position: vänsterytter Moderklubb: 2 säsonger. 3 mål. 1937/38 – 1 1938/39 – 2
225596482,Lars Broström,Lars Gunnar Valter Broström Född: 26 juli 1931 Fotbollsspelare Position: centerhalv Moderklubb: Värtans IK 7 säsonger. 113 matcher. 0 mål. 1956/57 10 0 1957/58 29 0 1959 21 0 1960 11 0 1961 10 0 1962 21 0 1963 11 0 Bandyspelare 5 säsonger. 1961 1962 
225596483,Arne Bryngelsson,Gustav Arne Bryngelsson Född: 17 februari 1915 Fotbollsspelare Position: anfallare Moderklubb: Sandvikens IF 2 säsonger. 25 matcher. 6 mål. 1945/46 12 4 1946/47 13 2
225596484,Dan Brzokoupil,Dan Holger Brzokoupil Född: 8 maj 1947 Fotbollsspelare Position: ytter Moderklubb: Talldungens IK 5 säsonger. 87 matcher. 29 mål. 1967 3 1 1968 20 2 1969 20 10 1970 22 9 1971 22 7
225596485,Per Kristian Bråtveit,Per Kristian Worre Bråtveit Född: 15 februari 1996 Fotbollsspelare Position: målvakt Nummer: 12 Moderklubb: SK Djerv 1919 1 säsong. 10 matcher. 0 mål. 2019 10 0
225596486,Dan Burlin,Dan Gunnar Burlin Född: 13 augusti 1980 Fotbollsspelare Position: Moderklubb: 1 säsong. 9 matcher. 1 mål. 2009 9 1
225596487,Ken Burvall,Ken Roger Burvall Född: 27 mars 1966 Fotbollsspelare Position: mittfältare Moderklubb: Malå IF 4 säsonger. 91 matcher. 13 mål. 1990 21 4 1991 26 3 1992 23 2 1993 21 4
225596488,Anders Byrén,Anders Bertil Leonard Byrén Född: 23 november 1965 Fotbollsspelare Position: mittfältare Moderklubb: Sundbybergs IK 1 säsong. 1 match. 0 mål. 1985 1 0
225596489,Åke Bäckström,Åke Bäckström Född: 6 november 1919 Fotbollsspelare Position: högerytter Moderklubb: Reymersholms IK 1 säsong. 0 mål. 1943/44 – 0
225596490,Nicklas Bärkroth,Nicklas Robert Bärkroth Född: 19 januari 1992 Fotbollsspelare Position: anfallare Moderklubb: Balltorps FF 4 säsonger. 76 matcher. 8 mål. 2018 14 0 2019 19 3 2020 15 1 2021 28 4
225596491,Stefan Bärlin,Stefan Arne Bärlin Född: 31 maj 1976 Fotbollsspelare Position: anfallare Moderklubb: IFK Göteborg 3 säsonger. 63 matcher. 15 mål. 2000 26 9 2001 21 6 2002 16 0 SM-guld. Cupguld.
225596492,Sören Börjesson,Lennart Sören Börjesson Född: 14 mars 1956 Fotbollsspelare Position: mittfältare Moderklubb: Örgryte IS 2 säsonger. 47 matcher. 11 mål 1986 22 5 1987 25 6
225596493,André Calisir,André Jack Calisir Född: 13 juni 1990 Fotbollsspelare Position: försvarare Moderklubb: Djurgårdens IF 2 säsonger. 7 matcher. 0 mål. 2010 6 0 2011 1 0
225596494,Enrico Cardoso Nazaré,Enrico Cardoso Nazaré Född: 4 maj 1984 Fotbollsspelare Position: mittfältare Moderklubb: Ipatinga FC (Brasilien) 3 säsong. 62 matcher. 13 mål. 2006 15 0 2007 25 5 2008 22 8
225596495,Steve Cardwell,Steve (Stephen) Michael Cardwell Född: 13 augusti 1950 Ishockeyspelare Position: back Moderklubb: Oshawa Generals (Canada) Säsonger Matcher Mål Assist Poäng 1976/77 19 6 3 9
225596496,"Björn (fotboll) Carlsson, Björn (ishockey) Carlsson, Daniel Carlsson",Björn Victor Carlsson Född: 2 december 1953 Fotbollsspelare Position: anfallare Moderklubb: Nyköpings BIS 3 säsonger. 23 matcher. 1 mål. 1976 11 0 1977 11 1 1978 1 0
225596497,Gustav Carlsson,Gustav ”Gutte” Carlsson Född: 2 oktober 1915 Fotbollsspelare Position: målvakt Moderklubb: Reymersholms IK 3 säsonger. 0 mål. 1940/41 – 0 1941/42 – 0 1942/43 – 0
225596498,Nils Carlsson,Nils Tord Rune Carlsson Född: 16 oktober 1943 Ishockeyspelare Position: forward Moderklubb: Orsa IK Säsonger Matcher Mål Assist Poäng 1969/70 8 0 5 5
225596499,Pia Carlsson,Pia Katharina Carlsson Född: 18 juni 1966 Fotbollsspelare Position: forward Nummer: 5 Moderklubb: Kälvesta IOF 1984 1985 1986 1987 1988 1989 1990 1991 1992
225596500,Stig Carlsson,Stig Gustaf Valdemar Carlsson Född: 29 januari 1920 Fotbollsspelare Position: vänsterhalv Moderklubb: AIK 5 säsonger. 54 matcher. 5 mål. 1946/47 9 2 1947/48 13 0 1948/49 – 2 1949/50 22 1 1950/51 10 0
225596501,Thomas Carlsson,Thomas Eskil Carlsson Född: 17 december 1946 Ishockeyspelare Position: back Moderklubb: Djurgårdens IF Säsonger Matcher Mål Assist Poäng 1964/65 2 1 0 1 1965/66 – – – – 1966/67 – – – – 1967/68 – – – – 1968/69 – – – – 1969/70 – – – – 1970/71 20 1 4 5 
225596502,Roger Casslind,Sven Roger Casslind Född: 9 februari 1958 Fotbollsspelare Position: försvarare Moderklubb: Djurgårdens IF 9 säsonger. 154 matcher. 2 mål. 1979 1 0 1980 19 1 1981 26 1 1982 17 0 1983 17 0 1984 19 0 1985 26 0 1986 10 0 1987 19 0
225596503,Nils Cederborg,Nils Villy Cederborg Född: 15 november 1925 Fotbollsspelare Position: anfallare Moderklubb: Nynäshamns IF 7 säsonger. 102 matcher. 49 mål. 1945/46 8 4 1946/47 22 14 1947/48 21 9 1948/49 – 7 1949/50 16 5 1950/51 20 6 1951/52 15 4
225596504,Axel Cederlöf,Axel Henrik Cederlöf Född: 7 november 1875 Medlem: 10 Grundare av Djurgårdens IF
225596505,Pär Cederqvist,Pär Daniel Cederqvist Född: 10 mars 1980 Fotbollsspelare Position: anfallare Moderklubb: IFK Värnamo 2 säsonger. 8 matcher. 0 mål. 2003 5 0 SM-guld 2004 3 0 Cupguld.
225596506,Joseph Ceesay,Lars Joseph Ceesay Född: 3 juni 1998 Fotbollsspelare Position: mittfältare Nummer: 16 Moderklubb: Hässelby SK 3 säsonger. 2016 2017 2018
225596507,Kebba Ceesay,Kebba Ceesay Född: 14 november 1987 Fotbollsspelare Position: försvarare Moderklubb: IK Brage 7 säsonger. 116 matcher. 1 mål. 2007 4 0 2008 7 0 2009 26 1 2010 27 0 2011 25 0 2012 13 0 2016 14 0
225596508,Louay Chanko,Louay Chanko Född: 29 november 1979 Fotbollsspelare Position: mittfältare Moderklubb: Syrianska Föreningen 2 säsonger. 45 matcher. 10 mål. 2001 20 5 2002 25 5 SM-guld. Cupguld.
225596509,James Charnley,James Callaghan Charnley Född: 11 juni 1963 Fotbollsspelare Position: mittfältare Moderklubb: St Mirren (Skottland) 1 säsong. 12 matcher. 3 mål. 1993 12 1
225596510,Yussif Chibsah,Yussif Alhassan Chibsah Född: 30 december 1983 Fotbollsspelare Position: Moderklubb: 3 säsonger. 57 matcher. 0 mål. 2012 23 0 2013 24 0 2014 10 0
225596511,Edward Chilufya,Edward Chilufya Född: 17 september 1999 Fotbollsspelare Position: anfallare Längd: 171 cm Nummer: 14 Moderklubb: Mpande Academy (Zambia) 2 säsonger. 17 matcher. 1 mål. 2018 8 0 2019 9 1 2020 16 2021
225596512,Jan Chmelar,Jan Chmelar Född: 5 maj 1981 Ishockeyspelare Position: back Moderklubb: Huddinge IK Säsonger Matcher Mål Assist Poäng 1999/00 0 – – – 2000/01 0 – – –
225596513,Claes Christiernsson,Claes Axel Christiernsson Född: 13 oktober 1938 Curlingspelare Moderklubb: ? x säsonger. 19xx 19xx
225596514,Nils Christiernsson,Nils Axel Christiernsson Född: 27 februari 1943 Curlingspelare Moderklubb: ? x säsonger. 19xx 19xx
225596515,Patricio Cisternas,Patricio Alberto Cisternas Martinez Född: 25 april 1969 Fotbollsspelare Position: försvarare Moderklubb: Assyriska Föreningen 2 säsonger. 38 matcher. 0 mål 1998 24 0 1999 14 0
225596516,Jan Claesson,Jan-Olof Roger Claesson Född: 18 januari 1958 Ishockeyspelare Position: forward Moderklubb: Almtuna IS Säsonger Matcher Mål Assist Poäng 1981/82 32 4 3 7 1982/83 28 10 5 15 1983/84 25 9 8 17 1984/85 32 7 19 26
225596517,Jonas Claesson,Lars Jonas Claesson Född: 29 juli 1967 Fotbollsspelare Position: försvarare/mittfältare Moderklubb: Nyköpings BIS 4 säsonger. 38 matcher. 0 mål. 1989 7 0 1990 1 0 1991 16 0 1993 14 0
225596518,Leif Claesson,Leif Knut-Inge Claesson Född: 17 december 1940 Fotbollsspelare Position: anfallare Moderklubb: Vancouver Royals (Kanada) 2 säsonger. 4 matcher. 0 mål. 1969 2 0 1970 2 0
225596519,Omar Colley,Omar Colley Född: 24 oktober 1992 Fotbollsspelare Position: mittback Nummer: 15 Moderklubb: Wallidan (Gambia) 2 säsonger. 44 matcher. 5 mål. 2015 27 3 2016 17 2
225596520,Matias Concha,Hernan Matias Arsenio Concha Född: 31 mas 1980 Fotbollsspelare Position: högerback Moderklubb: Kulladals FF 4 säsonger. 76 matcher. 2 mål. 2004 22 0 2005 23 0 2006 20 2 2007 11 0
225596521,Leo Cornic,Leo Cornic Född: 2 januari 2001 Fotbollsspelare Position: ytterback Nummer: 22 Moderklubb: Vålerengen (Norge) 2021 7 0 2022
225596522,Aziz Corr Nyang,Aziz Corr Nyang Född: 27 augusti 1984 Fotbollsspelare Position: anfallare Moderklubb: IFK Lidingö 2 säsonger. 7 matcher. 0 mål. 2003 5 0 SM-guld. 2004 2 0 Cupguld.
225596523,Claes Cronqvist,Claes Lennart Cronqvist Född: 15 oktober 1944 Fotbollsspelare Position: försvarare Moderklubb: Landskrona BoIS 5 säsonger. 104 matcher. 31 mål. 1966 21 2 1967 18 5 1968 21 8 1969 22 11 1970 22 5
225596524,Kjell Cronqvist,Kjell Oscar Cronqvist Född: 20 december 1920 Fotbollsspelare Position: målvakt Moderklubb: IK Brage 9 säsonger. 51 matcher. 0 mål. 1944/45 16 0 1945/46 18 0 1946/47 7 0 1947/48 3 0 1948/49 – 0 1949/50 4 0 1950/51 2 0 1951/52 1 0 1952/53 1 0
225596525,Ivica Cvitkusic,Ivica Cvitkušić Född: 8 september 1961 Fotbollsspelare Position: försvarare Moderklubb: Kopar Ljubljana (Slovenien) 1 säsong. 13 matcher. 1 mål. 1992 13 1
225596526,Mariusz Czerkawski,Mariusz Krzysztof Czerkawski Född: 13 april 1972 Ishockeyspelare Position: forward Moderklubb: GKS Tychy (Polen) Säsonger Matcher Mål Assist Poäng 1991/92 39 8 5 13 1993/94 39 13 21 34 2004/05 46 15 9 24
225596527,Pablo da Silva Rosa,Pablo Dyego da Silva Rosa Född: 8 mars 1994 Fotbollsspelare Position: mittfältare Moderklubb: Fluminense FC 1 säsong. 1 match. 0 mål. 2013
225596528,Lennart Dahlberg,Lennart Lars Erik Dahlberg Född: 11 december 1962 Ishockeyspelare Position: back Moderklubb: Djurgårdens IF Säsonger Matcher Mål Assist Poäng 1981/82 9 0 0 0
225596529,Mikael Dahlberg,Mikael Andreas Dahlberg Född: 6 mars 1985 Fotbollsspelare Position: anfallare Moderklubb: Mariehem SK 3 säsonger. 73 matcher. 6 mål. 2007 19 4 2008 27 2 2009 27 0
225596530,Andreas Dahlén,Michael Andreas Dahlén Född: 11 december 1982 Fotbollsspelare Position: vänsterback Moderklubb: Brynäs IF FK 1 säsong. 19 matcher. 0 mål. 2012 19 0
225596531,Håkan Dahllöf,Kjell Håkan Dahllöf Född: 9 september 1953 Ishockeyspelare Position: forward Moderklubb: Modo AIK Säsonger Matcher Mål Assist Poäng 1977/78 33 10 17 27 1978/79 35 19 17 36 1979/80 28 7 11 18 1980/81 25 4 5 9
225596532,Håkan Dahlstedt,Per Håkan Dahlstedt Född: 22 mars 1943 Bandyspelare 2 säsonger. 1964 1965
225596533,Fredrik Dahlström,Hans Fredrik Dahlström Född: 1 november 1971 Fotbollsspelare Position: anfallare Moderklubb: Malmö FF 4 säsonger. 93 matcher. 39 mål. 1996 19 5 1997 27 15 1998 25 16 1999 22 3
225596534,Jan-Åke Danielson,Jan-Åke Mikael Danielson Född: 2 januari 1960 Ishockeyspelare Position: back Moderklubb: Insjöns IF Säsonger Matcher Mål Assist Poäng 1976/77 6 2 1 3 1977/78 31 0 1 1 1978/79 31 4 5 9
225596535,Birger Danielsson,Birger William Danielsson Född: 13 december 1903 Fotbollsspelare Position: försvarare Moderklubb: Westermalms IF 2 säsong. 23 matcher. 2 mål. 1927/28 21 2 1928/29 1929/30 1930/31 1931/32 1932/33 1933/34 1934/35 1935/36 1936/37 2 0
225596536,Marcus Danielson,Marcus Andreas Danielson Född: 8 april 1989 Fotbollsspelare Position: försvarare Längd: 192 cm Moderklubb: Skogstorps GoIF 2 säsonger. 52 matcher. 6 mål. 2018 25 2 2019 27 4 SM-guld 2022 2023
225596537,Nicklas Danielsson,Kjell Lars Nicklas Danielsson Född: 7 december 1984 Ishockeyspelare Position: forward Längd: 184 Nummer: 74 Skjuter: höger Moderklubb: Almtuna IS Säsonger Matcher Mål Assist Poäng 2006/07 50 6 5 11 2007/08 53 14 18 32 2008/09 50 7 14 21 2009/10 55 10
225596538,Åke Danielsson,Per Åke Danielsson Född: 23 juni 1950 Ishockeyspelare Position: back Moderklubb: Leksands IF Säsonger Matcher Mål Assist Poäng 1972/73 13 0 3 3
225596539,Lance Davids,Lance Davids Född: 11 april 1985 Fotbollsspelare Position: mittfältare Moderklubb: Parkhurst Ambassadors (Sydafrika) 3 säsong. 64 matcher. 6 mål. 2006 17 5 2007 22 1 2008 25 0
225596540,Tommy Davidsson,Tommy Davidsson Född: 9 september 1952 Fotbollsspelare Position: försvarare Moderklubb: Bagarmossens IF 10 säsonger. 168 matcher. 0 mål. 1970 1 0 1972 4 0 1973 22 0 1974 23 0 1975 23 0 1976 22 0 1977 12 0 1978 22 0 1979 18 0 1980 21 0
225596541,Geert den Ouden,Gijsbertus Cornelis den Ouden Född: 24 juli 1976 Fotbollsspelare Position: anfallare Moderklubb: SV Smitshoek (Holland) 2 säsonger. 23 matcher. 14 mål. 2003 10 10 SM-guld. 2004 13 4 Cupguld.
225596542,Anna Dettner,Anna Vilhelmina Dettner Född: 17 oktober 1908
225596543,Suzanne Dettner,Anna Ingrid Suzanne Dettner Född: 11 juli 1936 Styrelseledamot 1976-1981 Handbollsspelare Bandyspelare m.m.
225596544,Anthony Dinning,Anthony Dinning Född: 12 april 1975 Fotbollsspelare Position: mittfältare Moderklubb: Newcastle United FC (England) 1 säsong. 2 matcher. 0 mål. 1993 2 0
225596545,Ruben Dohlwitz,Ruben Ingvar Dohlwitz Född: 22 april 1902 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Assist Poäng 1926/27 – – – –
225596546,Godsway Donyoh,Godsway Donyoh Född: 14 oktober 1994 Fotbollsspelare Position: anfallare Moderklubb: Right to Dream Academy (Ghana) 1 säsong. 20 matcher. 2 mål. 2013 20 2
225596547,Mikael Dorsin,Mikael Frank Dorsin Född: 6 oktober 1981 Fotbollsspelare Position: försvarare Moderklubb: IFK Lidingö 5 säsonger. 85 matcher. 6 mål. 1998 1 0 2000 27 5 2001 21 0 2002 24 0 SM-guld. Cupguld. 2003 12 1 SM-guld.
225596548,Amadou Doumbouya,Amadou Doumbouya Född: 12 oktober 2002 Fotbollsspelare Position: mittfältare Nummer: 25 Moderklubb: Diamonds of Guinea (Guinea) 2022
225596549,Juraj Dovicovic,Juraj Dovicovic Född: 27 maj 1980 Fotbollsspelare Position: mittfältare Moderklubb: FK ZTS Dubnica (Slovakien) 1 säsong. 8 matcher. 1 mål. 2004 8 1 Cupguld.
225596550,Christian Due-Boje,Carl Christian Due-Boje Född: 12 oktober 1966 Ishockeyspelare Position: back Moderklubb: Handens SK Säsonger Matcher Mål Assist Poäng 1986/87 28 4 2 6 1987/88 35 5 6 11 1988/89 26 6 4 10 1989/90 35 3 8 11 1990/91 40 2 10 12 1991/92 40 1 8 9 1992/93 3
225596551,Sigvard Edberg,Sigvard Gaston Edberg Född: 3 maj 1916 Curlingspelare Moderklubb: ? x säsonger. 19xx 19xx
