#entry_id	catalog	external_id	external_url	name	description	entry_type	mnm_user_id	q	matched_on	matched_by_username	auxiliary_data	born	died	dates_in_wikidata	lat	lon	multi_match_candidates
281288066	7738	648	https://www.aikstats.se/player.php?id=648	Mattias Asper	Swedish association football player, played for AIK, Målvakt, active 1998-2000	Q5	4	Q521964	20260327210214	Auxiliary data matcher							
281288067	7738	411	https://www.aikstats.se/player.php?id=411	Leif "Leffe" Skiöld	Swedish association football player, played for AIK, Högerinner, active 1954-1959	Q5	4	Q1814974	20260327210214	Auxiliary data matcher							
281288068	7738	258	https://www.aikstats.se/player.php?id=258	Axel "Massa" Alfredsson	Swedish association football player, played for AIK, Högerback, active 1929-1959	Q5	4	Q722274	20260327210214	Auxiliary data matcher							
281288069	7738	629	https://www.aikstats.se/player.php?id=629	Patrick Englund	Swedish association football player, played for AIK, Innerback, active 1995-2004	Q5	4	Q2057560	20260327210214	Auxiliary data matcher							
281288070	7738	373	https://www.aikstats.se/player.php?id=373	Bror "Vilde Jägaren" Mellberg	Swedish association football player, played for AIK, Center, active 1948-1979	Q5	4	Q749055	20260327210214	Auxiliary data matcher							
281288071	7738	57	https://www.aikstats.se/player.php?id=57	Daniel Mendes	Swedish association football player, played for AIK, Forward, active 2006-2008	Q5	4	Q600323	20260327210214	Auxiliary data matcher							
281288072	7738	917	https://www.aikstats.se/player.php?id=917	Kyriakos "Kenny" Stamatopoulos	Swedish association football player, played for AIK, Målvakt, active 2010-2010	Q5	355014	Q1367117	20260327214332	Salgo60							
281288073	7738	190	https://www.aikstats.se/player.php?id=190	Anders "Hjelle" Hjelm	Swedish association football player, played for AIK, Back, active 1989-1994	Q5	4	Q101676873	20260327210214	Auxiliary data matcher							
281288074	7738	360	https://www.aikstats.se/player.php?id=360	Sune "Mona-Lisa" Andersson	Swedish association football player, played for AIK, Högerhalv, active 1946-1950	Q5	4	Q1377048	20260327210215	Auxiliary data matcher							
281288075	7738	38	https://www.aikstats.se/player.php?id=38	Pierre Bengtsson	Swedish association football player, played for AIK, Mittfältare, active 2004-2009	Q5	4	Q1620680	20260327210215	Auxiliary data matcher							
281288076	7738	1217	https://www.aikstats.se/player.php?id=1217	Budimir Janošević	Swedish association football player, played for AIK, Målvakt, active 2018- ?	Q5	4	Q4985100	20260327210215	Auxiliary data matcher							
281288077	7738	604	https://www.aikstats.se/player.php?id=604	Marco Ciardi	Swedish association football player, played for AIK, Vänster mittfältare, active 1989-1996	Q5	4	Q78170408	20260327210215	Auxiliary data matcher							
281288078	7738	435	https://www.aikstats.se/player.php?id=435	Tommy "Stänkarn" Stenborg	Swedish association football player, played for AIK, Vänsterhalv, active 1951-1967	Q5											
281288079	7738	579	https://www.aikstats.se/player.php?id=579	Björn "Butta" Johansson	Swedish association football player, played for AIK, Forward, active 1973-1985	Q5	355014	Q5885572	20260327213427	Salgo60							
281288080	7738	56	https://www.aikstats.se/player.php?id=56	Gabriel "Gabbe" Özkan	Swedish association football player, played for AIK, Mittfältare, active 2006-2013	Q5	4	Q83753	20260327210215	Auxiliary data matcher							
281288081	7738	1383	https://www.aikstats.se/player.php?id=1383	Mikael Lustig	Swedish association football player, played for AIK, Back, active 2020-2022	Q5	4	Q316932	20260327210215	Auxiliary data matcher							
281288082	7738	206	https://www.aikstats.se/player.php?id=206	Eric "Hiller" Hillerström	Swedish association football player, played for AIK, Målvakt, active ? - ?	Q5											
281288083	7738	14	https://www.aikstats.se/player.php?id=14	Mattias "Moa" Moström	Swedish association football player, played for AIK, Mittfältare, active 1999-2007	Q5	4	Q531977	20260327210215	Auxiliary data matcher							
281288084	7738	187	https://www.aikstats.se/player.php?id=187	Teddy Lučić	Swedish association football player, played for AIK, Back, active 2000-2002	Q5	4	Q314756	20260327210215	Auxiliary data matcher							
281288085	7738	1176	https://www.aikstats.se/player.php?id=1176	Haukur Hauksson	Swedish association football player, played for AIK, Back, active 2015-2018	Q5	4	Q18214882	20260327210215	Auxiliary data matcher							
281288086	7738	1173	https://www.aikstats.se/player.php?id=1173	Panajotis Dimitriadis	Swedish association football player, played for AIK, Mittfältare, active 2014-2021	Q5	4	Q766189	20260327210215	Auxiliary data matcher							
281288087	7738	972	https://www.aikstats.se/player.php?id=972	Karl "Kalle" Ansén	Swedish association football player, played for AIK, , active ? - ?	Q5	4	Q1730307	20260327210215	Auxiliary data matcher							
281288088	7738	457	https://www.aikstats.se/player.php?id=457	Tord Grip	Swedish association football player, played for AIK, Mittfältare, active 1966-1968	Q5	4	Q1369667	20260327210215	Auxiliary data matcher							
281288089	7738	264	https://www.aikstats.se/player.php?id=264	Åke "Plockis" Sigrell	Swedish association football player, played for AIK, Vänsterinner, active ? - ?	Q5	4	Q109463292	20260327210215	Auxiliary data matcher							
281288090	7738	633	https://www.aikstats.se/player.php?id=633	Pär "Mille" Millqvist	Swedish association football player, played for AIK, Högerback, active 1996-2003	Q5	4	Q2120470	20260327210215	Auxiliary data matcher							
281288091	7738	573	https://www.aikstats.se/player.php?id=573	Jan "Janne" Eriksson	Swedish association football player, played for AIK, Innerback, active 1987-1995	Q5	4	Q204413	20260327210215	Auxiliary data matcher							
281288092	7738	471	https://www.aikstats.se/player.php?id=471	Curt "Curre, Mörten" Edenvik	Swedish association football player, played for AIK, Högerback, active 1967-1969	Q5											
281288093	7738	61	https://www.aikstats.se/player.php?id=61	Per "Pelle" Nilsson	Swedish association football player, played for AIK, Mittback, active 2001-2004	Q5	4	Q1342564	20260327210215	Auxiliary data matcher							
281288094	7738	87	https://www.aikstats.se/player.php?id=87	Luke "Shaggy" Casserly	Swedish association football player, played for AIK, Innermittfältare, active 2000-2002	Q5	4	Q3840541	20260327210215	Auxiliary data matcher							
281288095	7738	1000	https://www.aikstats.se/player.php?id=1000	Robin Quaison	Swedish association football player, played for AIK, Mittfältare, active 2000-2014	Q5	4	Q81842	20260327210215	Auxiliary data matcher							
281288096	7738	247	https://www.aikstats.se/player.php?id=247	Wilhelm "Mulle" Petersén	Swedish association football player, played for AIK, Centerhalv, active 1924-1939	Q5	4	Q920380	20260327210215	Auxiliary data matcher							
281288097	7738	828	https://www.aikstats.se/player.php?id=828	Kennedy Igboananike	Swedish association football player, played for AIK, Forward, active 2012-2014	Q5	4	Q81838	20260327210215	Auxiliary data matcher							
281288098	7738	451	https://www.aikstats.se/player.php?id=451	Christer "Chrille Johan" Johansson	Swedish association football player, played for AIK, Mittfältare, active 1962-1980	Q5											
281288099	7738	657	https://www.aikstats.se/player.php?id=657	Daniel Andersson	Swedish association football player, played for AIK, Målvakt, active 2000-2002	Q5	4	Q1159921	20260327210216	Auxiliary data matcher							
281288100	7738	1258	https://www.aikstats.se/player.php?id=1258	Erik Ring	Swedish association football player, played for AIK, Mittfältare, active 2018-2020	Q5	4	Q99042562	20260327210216	Auxiliary data matcher							
281288101	7738	790	https://www.aikstats.se/player.php?id=790	Jorge Ortíz	Swedish association football player, played for AIK, Mittfältare, active 2008-2010	Q5	4	Q423196	20260327210216	Auxiliary data matcher							
281288102	7738	597	https://www.aikstats.se/player.php?id=597	Niclas Kindvall	Swedish association football player, played for AIK, Forward, active 1987-1990	Q5	4	Q349338	20260327210216	Auxiliary data matcher							
281288103	7738	11	https://www.aikstats.se/player.php?id=11	Daniel Arnefjord	Swedish association football player, played for AIK, Mittback, active 2006-2008	Q5	4	Q1159947	20260327210216	Auxiliary data matcher							
281288104	7738	194	https://www.aikstats.se/player.php?id=194	Thomas Andersson	Swedish association football player, played for AIK, Forward, active 1984-1987	Q5	4	Q1239424	20260327210216	Auxiliary data matcher							
281288105	7738	1109	https://www.aikstats.se/player.php?id=1109	Knut "Knutte" Nilsson	Swedish association football player, played for AIK, , active 1902-1923	Q5	4	Q3858302	20260327210216	Auxiliary data matcher							
281288106	7738	209	https://www.aikstats.se/player.php?id=209	Bruno Lindström	Swedish association football player, played for AIK, Centerhalv, active 1912-1924	Q5											
281288107	7738	650	https://www.aikstats.se/player.php?id=650	David Ljung	Swedish association football player, played for AIK, Innerback, active 1998-2001	Q5	4	Q3703238	20260327210216	Auxiliary data matcher							
281288108	7738	652	https://www.aikstats.se/player.php?id=652	Christer "Kitten, Mattigol" Mattiasson	Swedish association football player, played for AIK, Forward, active 1999-2001	Q5	4	Q331555	20260327210216	Auxiliary data matcher							
281288109	7738	292	https://www.aikstats.se/player.php?id=292	Valter "Vatta" Lundgren	Swedish association football player, played for AIK, Högerback, active 1936-1939	Q5											
281288110	7738	1104	https://www.aikstats.se/player.php?id=1104	Ibrahim Moro	Swedish association football player, played for AIK, Mittfältare, active 2012-2015	Q5	4	Q2619306	20260327210216	Auxiliary data matcher							
281288111	7738	327	https://www.aikstats.se/player.php?id=327	Stig "Stickan" Östberg	Swedish association football player, played for AIK, Högerytter, active 1942-1950	Q5	4	Q131309963	20260327210216	Auxiliary data matcher							
281288112	7738	591	https://www.aikstats.se/player.php?id=591	Johan Johansson	Swedish association football player, played for AIK, Ytterback, active 1983-1991	Q5	4	Q5886509	20260327210216	Auxiliary data matcher							
281288113	7738	298	https://www.aikstats.se/player.php?id=298	Sven Kindahl	Swedish association football player, played for AIK, Vänsterhalv, active 1936-1944	Q5											
281288114	7738	1211	https://www.aikstats.se/player.php?id=1211	Tarik Elyounoussi	Swedish association football player, played for AIK, Mittfältare, active 2018-2020	Q5	4	Q609141	20260327210216	Auxiliary data matcher							
281288115	7738	1042	https://www.aikstats.se/player.php?id=1042	Kristoffer Nordfeldt	Swedish association football player, played for AIK, Målvakt, active 2021- ?	Q5	4	Q1398221	20260327210216	Auxiliary data matcher							
281288116	7738	551	https://www.aikstats.se/player.php?id=551	Anders Åslund	Swedish association football player, played for AIK, Forward, active 1976-1981	Q5	4	Q491342	20260327210216	Auxiliary data matcher							
281288117	7738	645	https://www.aikstats.se/player.php?id=645	Mike Kjølø	Swedish association football player, played for AIK, Högerback, active 1998-1999	Q5	4	Q377362	20260327210216	Auxiliary data matcher							
281288118	7738	186	https://www.aikstats.se/player.php?id=186	Tommy Lundh	Swedish association football player, played for AIK, Forward, active 1973-1976	Q5	4	Q1305467	20260327210216	Auxiliary data matcher							
281288119	7738	567	https://www.aikstats.se/player.php?id=567	Lars Carlsson	Swedish association football player, played for AIK, Forward, active 1979-1982	Q5											
281288120	7738	1172	https://www.aikstats.se/player.php?id=1172	Eero Markkanen	Swedish association football player, played for AIK, Forward, active 2014-2018	Q5	4	Q5396060	20260327210216	Auxiliary data matcher							
281288121	7738	771	https://www.aikstats.se/player.php?id=771	Saihou "CH" Jagne	Swedish association football player, played for AIK, Forward, active 2007-2010	Q5	4	Q464033	20260327210216	Auxiliary data matcher							
281288122	7738	502	https://www.aikstats.se/player.php?id=502	Roland "Turken" Magnusson	Swedish association football player, played for AIK, Yttermittfältare, active 1970-1974	Q5											
281288123	7738	357	https://www.aikstats.se/player.php?id=357	Lennart "Derby" Pettersson	Swedish association football player, played for AIK, Högerinner, active 1946-1950	Q5	4	Q48816319	20260327210216	Auxiliary data matcher							
281288124	7738	824	https://www.aikstats.se/player.php?id=824	Jos Hooiveld	Swedish association football player, played for AIK, Back, active 2009-2017	Q5	4	Q554800	20260327210216	Auxiliary data matcher							
281288125	7738	9	https://www.aikstats.se/player.php?id=9	Wilton Figueiredo	Swedish association football player, played for AIK, Forward, active 2005-2007	Q5	4	Q722255	20260327210216	Auxiliary data matcher							
281288126	7738	1214	https://www.aikstats.se/player.php?id=1214	Denni Avdić	Swedish association football player, played for AIK, Forward, active 2016-2018	Q5	4	Q765538	20260327210216	Auxiliary data matcher							
281288127	7738	769	https://www.aikstats.se/player.php?id=769	Bojan Djordjic	Swedish association football player, played for AIK, Mittfältare, active 2007-2010	Q5	4	Q833673	20260327210216	Auxiliary data matcher							
281288128	7738	401	https://www.aikstats.se/player.php?id=401	Kurt "Kurre" Hamrin	Swedish association football player, played for AIK, Högerytter, active 1949-1956	Q5	4	Q363766	20260327210216	Auxiliary data matcher							
281288129	7738	197	https://www.aikstats.se/player.php?id=197	Peter Larsson	Swedish association football player, played for AIK, Innerback, active 1991-2002	Q5	4	Q941611	20260327210216	Auxiliary data matcher							
281288130	7738	561	https://www.aikstats.se/player.php?id=561	Leif "Lidde" Lindén	Swedish association football player, played for AIK, Ytterback, active 1976-1982	Q5	4	Q117441994	20260327210216	Auxiliary data matcher							
281288131	7738	1210	https://www.aikstats.se/player.php?id=1210	Heradi Rashidi	Swedish association football player, played for AIK, Mittfältare, active 2018-2021	Q5	4	Q38499273	20260327210216	Auxiliary data matcher							
281288132	7738	1036	https://www.aikstats.se/player.php?id=1036	Kwame Amponsah Karikari	Swedish association football player, played for AIK, Forward, active 2011-2015	Q5	355014	Q1674368	20260327213455	Salgo60							
281288133	7738	213	https://www.aikstats.se/player.php?id=213	Helmer "Pysen" Svedberg	Swedish association football player, played for AIK, Högerinner, active 1917-1926	Q5											
